track,artist,year,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,charted,weeks-on-board
Upside Down,Jackpot,2004.0,0.0472,0.511,292733.0,0.7609999999999999,D,0.173,-5.125,0.0304,119.211,0.501,False,0
"Vivaldi: Flute Concerto in D Major, Op. 10 No. 3, RV 428 ""Il gardellino"": III. Allegro",Antonio Vivaldi,2006.0,0.967,0.516,172747.0,0.11,A,0.114,-21.086,0.0465,137.082,0.657,False,0
Take Five - Buddha Remastered - 2000,Chet Atkins,2000.0,0.992,0.419,162600.0,0.122,E,0.102,-22.362,0.0393,162.632,0.446,False,0
Concentus: Aria-Recit-Lamento-Aria (d’après A.Stradella & L.Rossi),Jordi Savall,2007.0,0.688,0.121,328200.0,0.143,C,0.124,-20.716,0.038,94.937,0.0881,False,0
Kapitel 13 - im Dschungel (Folge 028),Bibi Blocksberg,2007.0,0.561,0.675,93109.0,0.498,C#/Db,0.466,-13.162,0.922,125.361,0.637,False,0
Szavakon túl,Groovehouse,2001.0,0.0731,0.701,212240.0,0.9,A,0.0979,-4.704,0.0372,134.981,0.972,False,0
The Blue (with The Baltic Philharmonic Symphony Orchestra) - Live in Gdańsk,David Gilmour,2008.0,0.386,0.324,398667.0,0.526,E,0.968,-10.051,0.0419,85.10799999999998,0.0587,False,0
Dhkswlwjyh Alqidiys Ywhna Alanjyly,Boles Malak,2002.0,0.812,0.6659999999999999,118126.0,0.276,B,0.38,-4.97,0.0619,72.86,0.6759999999999999,False,0
Wenn der Mond in mein Ghetto kracht,Massiv,2007.0,0.000583,0.637,215720.0,0.847,F#/Gb,0.327,-7.387,0.257,149.946,0.579,False,0
Jai Jwala Maa Jai Jwala Maa,Debashish Dasgupta,2000.0,0.752,0.645,348200.0,0.613,C,0.178,-13.659,0.0728,89.809,0.884,False,0
Bir Şans Daha,Gülben Ergen,2009.0,0.192,0.612,252173.0,0.6629999999999999,F#/Gb,0.198,-7.341,0.0433,91.973,0.7440000000000001,False,0
My Day (Day After-Version),Pzychobitch,2004.0,0.000598,0.599,294907.0,0.863,G#/Ab,0.358,-7.632999999999999,0.0388,122.971,0.281,False,0
V'taher,Temple,2007.0,0.857,0.471,457640.0,0.228,B,0.117,-13.711,0.0275,81.973,0.0962,False,0
"Luminarium, Concerto pour clarinette & orchestre: Tioudiouk (Turkménistan), Improvisation Sampatye [Sénégal], Chant des jeunes filles initiées Xwaaxa {Nouvelle Calédonie}, Discours rituel",Krystof Maratka,2005.0,0.96,0.38,184000.0,0.335,F,0.107,-13.636,0.0486,80.403,0.1669999999999999,False,0
Que Chulos Ojos,Adolfo Urias y Su Lobo Norteño,2007.0,0.56,0.7020000000000001,190067.0,0.797,A,0.15,-4.102,0.0364,116.544,0.931,False,0
"Piano Concerto No.1 In B Flat Minor, Op.23, TH.55: 1. Allegro non troppo e molto maestoso - Allegro con spirito - Excerpt",Pyotr Ilyich Tchaikovsky,2006.0,0.958,0.344,222627.0,0.218,C#/Db,0.109,-17.887999999999995,0.0288,135.032,0.26,False,0
Fala-Lhe De Mim,Tony Carreira,2006.0,0.0038,0.541,236844.0,0.858,A#/Bb,0.8009999999999999,-6.882999999999999,0.0607,98.041,0.58,False,0
Kecike Rojate Xwas,Abdulkerim Hezexi,2001.0,0.523,0.738,128493.0,0.926,D,0.222,-7.515,0.325,70.684,0.7909999999999999,False,0
Sonora y Sus Ojos Negros - En Vivo,Los Armadillos de la Sierra,2009.0,0.8759999999999999,0.551,162187.0,0.442,C#/Db,0.424,-5.952000000000001,0.27,205.23,0.8140000000000001,False,0
133 - Auf vier Pfoten zur Millionenbeute - Teil 31,TKKG,2002.0,0.463,0.662,90787.0,0.551,A#/Bb,0.204,-13.65,0.9,104.538,0.491,False,0
La traviata / Act 3: Teneste la promessa...Addio del passato,Giuseppe Verdi,2005.0,0.968,0.184,447373.0,0.0252,A,0.237,-26.233,0.046,91.6,0.0552,False,0
D>E>A>T>H>M>E>T>A>L_R>O>T,Panchiko,2000.0,0.8220000000000001,0.321,260809.0,0.76,G#/Ab,0.111,-10.524,0.0723,115.444,0.43,False,0
Break Up,Mario,2009.0,0.428,0.44,249027.0,0.517,C,0.173,-7.355,0.363,73.881,0.475,False,0
Hyvästi Yyteri,Karkkiautomaatti,2006.0,0.0737,0.314,75173.0,0.943,C#/Db,0.562,-7.796,0.0909,89.632,0.3229999999999999,False,0
Elder Blossoms,MF DOOM,2006.0,0.00667,0.7190000000000001,108840.0,0.609,A,0.0954,-11.3,0.0539,94.345,0.988,False,0
Jy Praat Nog Steeds My Taal,Bok Van Blerk,2009.0,0.00675,0.7979999999999999,225587.0,0.624,D,0.3,-7.072,0.0329,122.019,0.282,False,0
Still Can't Stop The Reign,Shaquille O'Neal,2000.0,0.648,0.411,283067.0,0.722,F#/Gb,0.179,-7.915,0.241,85.32700000000001,0.565,False,0
Kapitel 07 - Die Klassenreise (Folge 083),Bibi Blocksberg,2005.0,0.757,0.6409999999999999,96597.0,0.3,G,0.327,-19.388,0.956,82.13,0.4970000000000001,False,0
I'll Be There for You,Aiza Seguerra,2007.0,0.8590000000000001,0.424,255660.0,0.208,C#/Db,0.132,-13.473,0.0379,126.404,0.25,False,0
"Das letzte Ritual - Island-Krimi, Kapitel 18",Yrsa Sigurðardóttir,2005.0,0.669,0.618,239421.0,0.349,F,0.417,-10.749,0.951,72.73899999999998,0.381,False,0
Ez Şehidek Be Navım,Brader,2009.0,0.384,0.55,400953.0,0.5529999999999999,E,0.15,-7.436,0.0413,78.998,0.5670000000000001,False,0
Du lebst nur einmal,Die Toten Hosen,2002.0,0.00144,0.484,129933.0,0.911,B,0.423,-3.174,0.0439,109.975,0.684,False,0
W'p De f'n doo,Chris Bowden,2002.0,0.0134,0.514,979160.0,0.963,B,0.274,-7.1610000000000005,0.0804,126.903,0.32,False,0
Kapitel 32 - Eden,Stanislaw Lem,2005.0,0.21,0.63,130660.0,0.138,C#/Db,0.32,-22.139,0.957,164.615,0.562,False,0
Pequeno Guerreiro,Gritando HC,2000.0,0.0778,0.396,183250.0,0.982,C,0.0985,-2.784,0.101,87.645,0.748,False,0
Fgs,Zaza Belage,2009.0,0.159,0.63,268773.0,0.933,C#/Db,0.151,-7.445,0.0515,108.008,0.908,False,0
"Peer Gynt Suite No. 1, Op. 46: I. Le Matin",Academy of St. Martin in the Fields,2005.0,0.985,0.0956,260147.0,0.0827,E,0.107,-15.19,0.0438,67.274,0.0335,False,0
Rapture - Avicii New Generation Mix,Nadia Ali,2001.0,0.0185,0.5579999999999999,221543.0,0.934,A#/Bb,0.275,-4.072,0.0355,130.00799999999998,0.385,False,0
"Creep - Live At MTV Studio, NYC, 2006",Korn,2007.0,0.628,0.484,231027.0,0.534,C,0.701,-9.244,0.0642,104.023,0.236,False,0
Japanese Squeeze,Sashamon,2009.0,0.106,0.88,244000.0,0.5770000000000001,G,0.0691,-7.015,0.0495,133.016,0.7859999999999999,False,0
Circles,JJ Grey & Mofro,2007.0,0.722,0.407,244547.0,0.353,C#/Db,0.107,-8.402000000000001,0.0447,143.155,0.291,False,0
"Wickie und die Feuerräder, Teil 2",Hennes Bender,2004.0,0.733,0.6459999999999999,100131.0,0.5379999999999999,D#/Eb,0.863,-11.543,0.948,87.273,0.8390000000000001,False,0
Inde Yhuda,Tamrat Desta,2004.0,0.523,0.4920000000000001,298973.0,0.736,C,0.236,-9.037,0.0799,120.966,0.8540000000000001,False,0
Všechno Se Změnilo,Dukla vozovna,2005.0,0.0753,0.44,143653.0,0.8320000000000001,D,0.0625,-7.882999999999999,0.109,120.702,0.7759999999999999,False,0
Soy Huerfanito,Miguel Aceves Mejia,2000.0,0.937,0.396,190800.0,0.491,A#/Bb,0.337,-6.995,0.0485,178.285,0.557,False,0
Can You Imagine,Prop Dylan,2009.0,0.179,0.674,228240.0,0.865,A#/Bb,0.319,-6.276,0.233,96.044,0.8220000000000001,False,0
Ms. Hill,Blacksmith Music Presents Talib Kweli,2005.0,0.0554,0.622,224280.0,0.67,G#/Ab,0.573,-8.076,0.368,90.816,0.242,False,0
Om Hraum Mitraya,Deva Premal,2005.0,0.938,0.184,257347.0,0.066,F,0.0903,-17.562,0.0444,128.623,0.0834,False,0
People I Used to Know,LNQ,2005.0,3.12e-05,0.473,389280.0,0.923,G#/Ab,0.171,-8.603,0.0382,133.773,0.125,False,0
Holky Co Znám,Nežfaleš,2008.0,0.00394,0.629,156893.0,0.974,D,0.377,-2.7230000000000003,0.0338,97.423,0.7859999999999999,False,0
Gweedo-Weedo,Truckfighters,2005.0,0.00127,0.506,339693.0,0.599,B,0.114,-7.524,0.0377,108.871,0.193,False,0
Joanna,Kim Larsen,2002.0,0.679,0.637,171427.0,0.815,A#/Bb,0.903,-4.966,0.0338,122.089,0.63,False,0
"Mariposa und ihre Freundinnen, die Schmetterlingsfeen - Teil 25",Barbie,2008.0,0.6629999999999999,0.5660000000000001,118562.0,0.62,A#/Bb,0.434,-7.547999999999999,0.723,171.34799999999996,0.58,False,0
You'll Never Walk Alone,Timo Holstein,2009.0,0.468,0.454,193467.0,0.358,C,0.394,-14.722,0.0272,74.79899999999998,0.244,False,0
Szabad Vagyok,Aljas Kúszóbab,2006.0,0.00114,0.56,205419.0,0.954,A#/Bb,0.22,-3.128,0.079,159.967,0.7090000000000001,False,0
Depende (feat. Jq),DJ Nelson,2007.0,0.0131,0.757,183107.0,0.768,C#/Db,0.0755,-4.824,0.0471,92.999,0.6859999999999999,False,0
Udri Mile,Boban i Marko Markovic Orkestar,2009.0,0.26,0.784,171880.0,0.947,C#/Db,0.0465,-5.9270000000000005,0.0797,157.981,0.981,False,0
Zlato moje,Bane Mojicevic,2008.0,0.165,0.6920000000000001,187667.0,0.838,G#/Ab,0.0281,-3.845,0.036,118.093,0.8079999999999999,False,0
Zaboravi me moja ljubavi,Dara Bubamara,2003.0,0.38,0.833,200413.0,0.878,F#/Gb,0.0901,-4.444,0.141,102.968,0.89,False,0
Wnutt,Scared Bunny,2008.0,0.537,0.429,130000.0,0.416,D#/Eb,0.108,-10.612,0.0406,120.21,0.0896,False,0
Agharabo Iqalaa,Najat El Hoceima,2007.0,0.181,0.691,372133.0,0.68,G,0.0462,-14.282,0.0549,98.868,0.846,False,0
Turn on the Music (feat. GTO) [Axwell Radio Edit],Roger Sanchez,2005.0,0.00435,0.591,238185.0,0.721,B,0.547,-5.644,0.119,128.951,0.473,False,0
Crunk De Gaulle,edIT,2007.0,0.00255,0.578,300053.0,0.635,B,0.0859,-5.707999999999998,0.347,129.789,0.4970000000000001,False,0
"Das glühende Grab - Island-Krimi, Kapitel 42",Yrsa Sigurðardóttir,2007.0,0.745,0.7340000000000001,209081.0,0.199,A#/Bb,0.218,-21.013,0.952,114.438,0.347,False,0
J'deviens ouf (feat. Djaz),K Spécial,2001.0,0.127,0.69,277720.0,0.802,G,0.244,-4.117,0.273,92.995,0.609,False,0
Red Sky,Thrice,2005.0,0.00544,0.536,257760.0,0.7440000000000001,D,0.106,-4.7780000000000005,0.0465,141.45,0.136,False,0
"Orfeo ed Euridice, Wq. 30: Dance of the Blessed Spirits (Arranged for Violin & Orchestra)",Christoph Willibald Gluck,2003.0,0.8909999999999999,0.263,233493.0,0.111,D,0.0941,-17.658,0.0456,77.35600000000002,0.0435,False,0
Umri Prije Smrti,Dino Merlin,2000.0,0.347,0.688,220733.0,0.628,C,0.135,-8.547,0.0479,90.01299999999998,0.637,False,0
Ambaciata - Live,FK Allstars,2000.0,0.544,0.402,319627.0,0.735,A,0.99,-8.102,0.239,89.37799999999999,0.451,False,0
115 - Auf tödlichem Kurs - Teil 14,Die drei ???,2004.0,0.494,0.698,109680.0,0.405,G,0.883,-13.61,0.703,66.616,0.726,False,0
Guade Zeit,Gsindl,2006.0,0.0144,0.47,205427.0,0.698,C,0.257,-5.909,0.0358,152.024,0.626,False,0
"HF, HS, HSS",Ace Bushy Striptease,2009.0,0.0848,0.287,73440.0,0.83,D,0.208,-7.55,0.0573,80.109,0.474,False,0
Királylány,Hooligans,2003.0,0.0419,0.693,290667.0,0.941,E,0.338,-3.88,0.0339,102.969,0.764,False,0
Aqaba,Antonio Marangolo,2009.0,0.949,0.398,464480.0,0.313,A,0.112,-11.445,0.0321,101.636,0.18,False,0
PW 009 - Teil 02,Point Whitmark,2005.0,0.77,0.596,85560.0,0.674,A,0.414,-11.364,0.0712,120.287,0.563,False,0
Ua U Vau,Angelo,2003.0,0.143,0.735,210787.0,0.74,G,0.116,-8.927,0.0334,139.65200000000002,0.8109999999999999,False,0
D'Amour P.Q.,France D'Amour,2007.0,0.0769,0.608,138533.0,0.742,C#/Db,0.283,-6.113,0.0383,115.632,0.893,False,0
Intro (Soy Ese),Rxnde Akozta,2005.0,0.149,0.541,140093.0,0.841,C#/Db,0.285,-4.989,0.321,84.178,0.347,False,0
"If You Don't, Don't",Jimmy Eat World,2001.0,0.000244,0.494,273200.0,0.884,C#/Db,0.143,-5.541,0.0455,140.314,0.265,False,0
Yr Arglwydd Yw Fy Mugail,Côrdydd,2007.0,0.975,0.214,322200.0,0.129,C,0.0921,-24.486,0.0467,134.464,0.0348,False,0
"Allegretto con VXIII variazioni, ""Ah, vous dirai-je maman"": Ah, vous dirai-je, maman, Allegretto con 18 variazioni, W. XII/2",Johann Christoph Friedrich Bach,2000.0,0.7559999999999999,0.153,656267.0,0.0446,G,0.114,-27.117,0.0461,78.237,0.192,False,0
PW 004 - Teil 20,Point Whitmark,2004.0,0.66,0.7659999999999999,85213.0,0.55,F,0.225,-15.85,0.933,110.207,0.475,False,0
Das ist mein Leben,Böhse Onkelz,2001.0,0.00103,0.442,252000.0,0.982,E,0.487,-4.692,0.0556,102.192,0.568,False,0
Pi Raki e mendoj për Ty,Kenge e vjeter,2002.0,0.7040000000000001,0.742,283098.0,0.618,G,0.181,-5.059,0.045,135.123,0.337,False,0
121 - Ein cooler Typ aus der Hölle - Teil 21,TKKG,2000.0,0.119,0.555,80973.0,0.547,D,0.205,-18.56900000000001,0.946,89.87200000000001,0.529,False,0
Favela - Remastered,Ike Quebec,2007.0,0.931,0.605,240267.0,0.128,C,0.127,-18.793,0.109,148.197,0.7959999999999999,False,0
La chansonnette,Yves Montand,2007.0,0.926,0.725,163240.0,0.228,D,0.133,-13.042,0.0682,109.644,0.483,False,0
""" Die Unvollendete "" , Sinfonie, Nr. 7 in H-Moll, D 759: I. Allergo moderato",K & K Philharmoniker,2009.0,0.846,0.136,750680.0,0.0162,B,0.0761,-21.463,0.0383,77.1,0.0629,False,0
Tersembunyi Ujung Jalan Kj.416,Victor Hutabarat,2008.0,0.361,0.424,269133.0,0.412,C,0.104,-8.277000000000001,0.0245,74.12899999999998,0.17,False,0
"Find Her Finer - Live At Hordern Pavilion, Sydney/1976",Frank Zappa,2002.0,0.7909999999999999,0.6609999999999999,228240.0,0.493,G,0.382,-7.997000000000001,0.045,96.351,0.589,False,0
Wa hyawa z'ghaybi,Abdelaziz Stati,2001.0,0.371,0.37,435160.0,0.915,D,0.408,-6.354,0.313,160.931,0.78,False,0
Yhden Tähden Hotelli,Jorma Kaariainen,2007.0,0.129,0.267,226720.0,0.622,C,0.389,-6.315,0.0316,72.765,0.639,False,0
Qjims2,Dennis Warren,2008.0,0.912,0.743,222493.0,0.335,G,0.113,-20.811,0.0533,109.94,0.64,False,0
LW,invisible Future,2007.0,0.00528,0.669,373213.0,0.918,D,0.0983,-6.492999999999999,0.047,135.996,0.507,False,0
Kapitel 198 - Artemis Fowl - Die Rache,Eoin Colfer,2008.0,0.266,0.7829999999999999,122595.0,0.305,F#/Gb,0.226,-9.519,0.855,104.963,0.5660000000000001,False,0
Show Me How to Live,Audioslave,2002.0,0.000336,0.433,277840.0,0.8540000000000001,A,0.162,-3.868,0.0483,89.4,0.368,False,0
Gdzie Jesteś Gdzie,Akcent,2001.0,0.116,0.8190000000000001,253597.0,0.7659999999999999,E,0.143,-13.348,0.0715,139.872,0.727,False,0
We Want Fun,Andrew W.K.,2002.0,0.0038,0.428,237293.0,0.92,B,0.315,-5.3660000000000005,0.0614,183.382,0.6809999999999999,False,0
Everyone knows about it,Kmspico,2001.0,0.122,0.632,150336.0,0.89,D#/Eb,0.111,-5.614,0.0476,161.082,0.935,False,0
S.O.S. Cleopatra - Teil 23,Team Xtreme,2009.0,0.326,0.568,80853.0,0.415,E,0.142,-16.92,0.499,89.70100000000002,0.388,False,0
Kapitel 3: Kleiner Dachs läuft davon,Yakari,2009.0,0.715,0.606,251157.0,0.725,C,0.523,-9.534,0.933,86.581,0.657,False,0
Profesora,Super Combo,2009.0,0.216,0.6809999999999999,175415.0,0.84,E,0.0562,-7.146,0.0416,114.906,0.8759999999999999,False,0
"Das letzte Ritual - Island-Krimi, Kapitel 105",Yrsa Sigurðardóttir,2005.0,0.448,0.616,283632.0,0.306,D,0.106,-10.914,0.955,74.508,0.229,False,0
Ljubavnik,Zeljko Samardzic,2007.0,0.173,0.757,291013.0,0.784,A,0.0855,-6.122000000000001,0.0267,111.998,0.6709999999999999,False,0
Reloaded Robots Outro,PPK,2002.0,0.992,0.649,124322.0,0.302,G,0.0788,-10.69,0.0339,139.032,0.93,False,0
Kapitel 02: Das Lichterfest (GNG Folge 10),Benjamin Blümchen,2007.0,0.446,0.65,96229.0,0.304,D,0.517,-18.574,0.955,89.35,0.716,False,0
Tako Ti Je Mali Moj,Colonia,2005.0,0.0634,0.705,225893.0,0.95,B,0.311,-6.843,0.197,128.063,0.836,False,0
OE 2.5 Intro,Kool Savas,2009.0,0.301,0.38,150240.0,0.868,E,0.28,-5.3,0.3,83.37799999999999,0.652,False,0
"Das letzte Ritual - Island-Krimi, Kapitel 72",Yrsa Sigurðardóttir,2005.0,0.764,0.635,219815.0,0.324,F#/Gb,0.189,-10.012,0.948,164.639,0.423,False,0
Kapitel 3 - Die NSDAP - Hitlers politische Bewegung,Karl Höffkes,2006.0,0.501,0.629,121200.0,0.272,C#/Db,0.374,-23.384,0.925,73.171,0.4970000000000001,False,0
Tre hjul kvar på min PV,Smaklösa,2003.0,0.146,0.57,152640.0,0.847,C,0.0823,-8.856,0.0608,79.09899999999998,0.899,False,0
Not A Crime,Gogol Bordello,2005.0,0.000839,0.3720000000000001,271000.0,0.903,A,0.444,-4.058,0.109,138.215,0.682,False,0
"Das glühende Grab - Island-Krimi, Kapitel 18",Yrsa Sigurðardóttir,2007.0,0.753,0.716,296943.0,0.221,A#/Bb,0.568,-20.389,0.952,127.564,0.477,False,0
Gkropius,Stereo Nova,2008.0,0.00478,0.7040000000000001,413293.0,0.636,A#/Bb,0.18,-15.383,0.157,170.06599999999997,0.477,False,0
Forgotten Emotions - Original Mix,Sezer Uysal,2009.0,0.000375,0.8029999999999999,510005.0,0.601,G#/Ab,0.0771,-8.942,0.0656,127.988,0.563,False,0
Izzokay,Bizzy Montana,2009.0,0.0955,0.706,213714.0,0.934,G#/Ab,0.121,-5.819,0.368,145.88,0.799,False,0
最後的戰役,Jay Chou,2002.0,0.037,0.607,251160.0,0.785,C#/Db,0.364,-3.81,0.0316,118.997,0.39,False,0
Mawr Yw Yr Arglwydd,Cor Meibion Cwmbach Male Voice Choir,2008.0,0.99,0.304,316547.0,0.173,F,0.0629,-16.233,0.0292,74.881,0.0674,False,0
Lenkit läpsyy,Klamydia,2005.0,0.000624,0.375,180653.0,0.895,G,0.215,-3.428,0.0397,158.722,0.769,False,0
Voitonpäivä,Punatähdet,2006.0,0.161,0.684,241747.0,0.6829999999999999,A,0.126,-6.37,0.0321,131.241,0.722,False,0
Flip Reverse - ORIGINAL EDIT,Blazin' Squad,2003.0,0.0738,0.795,193560.0,0.812,D,0.122,-4.524,0.2,99.071,0.852,False,0
Ar Noson Fel Hon,Cwmni Theatr Maldwyn,2000.0,0.764,0.522,198293.0,0.519,A#/Bb,0.106,-12.292,0.0559,138.279,0.585,False,0
Körperpflege,Atze Schröder,2002.0,0.635,0.486,337413.0,0.969,D,0.954,-6.459,0.952,76.589,0.264,False,0
I See You (Theme from Avatar),Leona Lewis,2009.0,0.527,0.399,260693.0,0.252,A#/Bb,0.126,-17.083,0.0377,136.018,0.173,False,0
Woarum Wil Iedereen Met Mien Noar Bed?,Jovink & the Voederbietels,2006.0,0.00235,0.477,189585.0,0.899,G#/Ab,0.0817,-2.438,0.0514,135.946,0.381,False,0
Zpívající Skály,Rudolf Cortés,2009.0,0.946,0.6459999999999999,194573.0,0.127,D#/Eb,0.127,-16.182000000000002,0.063,115.337,0.476,False,0
Tout c'que les negros veulent,Hifi,2003.0,0.407,0.775,311160.0,0.81,C#/Db,0.0707,-4.309,0.305,92.171,0.5770000000000001,False,0
La sitiera,Omara Portuondo,2000.0,0.873,0.618,235467.0,0.286,F#/Gb,0.102,-10.162,0.0366,97.346,0.708,False,0
Sr. Batedecabatedelá,Xuxa,2003.0,0.207,0.826,91573.0,0.741,C,0.0863,-5.318,0.296,87.889,0.655,False,0
Militant du quotidien,L'Homme Parle,2009.0,0.474,0.91,213560.0,0.691,E,0.259,-4.547,0.0632,105.022,0.96,False,0
Veteran,Ignite,2000.0,0.00216,0.541,165800.0,0.953,D#/Eb,0.468,-5.414,0.173,100.078,0.8140000000000001,False,0
Hay Que Bonitos Ojos,Grupo El Bueno,2009.0,0.297,0.7070000000000001,141280.0,0.649,G,0.148,-5.186,0.187,134.89700000000002,0.8290000000000001,False,0
Rinderlein 1,EAV (Erste Allgemeine Verunsicherung),2007.0,0.118,0.7909999999999999,43333.0,0.624,F#/Gb,0.326,-11.239,0.393,92.46,0.644,False,0
Öyle Sarhoş Olsam ki (Akustik),Sarp,2006.0,0.8,0.631,171813.0,0.312,C,0.11,-8.636000000000001,0.062,109.488,0.354,False,0
Se Thelo Edo - Vivo Per Lei,Giorgos Karadimos,2007.0,0.721,0.502,215640.0,0.455,D,0.111,-6.297999999999999,0.0291,135.961,0.161,False,0
PMS,Mary J. Blige,2001.0,0.255,0.654,332960.0,0.574,D,0.583,-9.956,0.174,141.862,0.347,False,0
Kapitel 15 - Das kleine Rehkitz (Folge 059),Bibi und Tina,2008.0,0.736,0.6779999999999999,92532.0,0.383,C#/Db,0.8220000000000001,-17.198,0.954,77.53,0.7040000000000001,False,0
Lucy Meets Mr. Tumnus,Harry Gregson-Williams,2005.0,0.944,0.157,250880.0,0.0403,F,0.0509,-26.817,0.0403,92.129,0.0397,False,0
Gwiazda,Akcent,2001.0,0.00435,0.76,226351.0,0.921,A,0.21,-5.666,0.0402,135.96,0.974,False,0
Wie geil ist das denn (Dicke Anbiete) - Petone's 80's Flashback Remix,Jansen & Kowalski,2005.0,0.129,0.675,223000.0,0.851,B,0.168,-5.614,0.292,118.093,0.875,False,0
Bellin,WC,2002.0,0.202,0.883,235000.0,0.7559999999999999,A#/Bb,0.389,-3.671,0.4,98.076,0.8909999999999999,False,0
"O gkemitzis, Thraki",Childrens Chorus,2008.0,0.909,0.438,216347.0,0.449,D,0.335,-8.011000000000001,0.0298,152.10399999999996,0.527,False,0
Ihr könnt mich nicht verstehen,Brockmaster B.,2006.0,0.387,0.469,182664.0,0.721,D#/Eb,0.17,-6.617999999999999,0.445,82.35799999999998,0.532,False,0
"Ein Mann, ein Fjord, Teil 16",Hape Kerkeling,2007.0,0.217,0.684,178368.0,0.339,A,0.386,-18.263,0.949,77.417,0.473,False,0
Let's Buy Happiness,Boys Noize,2007.0,0.0221,0.758,292693.0,0.727,A#/Bb,0.228,-9.61,0.0784,127.04,0.527,False,0
Little Faces,Oysterhead,2001.0,0.0152,0.475,295067.0,0.897,A,0.138,-7.4620000000000015,0.108,135.158,0.627,False,0
FSU War Chant w/ Groove,FSU Marching Chiefs,2009.0,0.157,0.36,64547.0,0.435,D#/Eb,0.113,-12.014,0.0336,103.75,0.251,False,0
Flesh Into Gear,CKY,2002.0,0.00039,0.292,186240.0,0.957,G#/Ab,0.119,-4.36,0.0897,94.464,0.368,False,0
Yde,Ntoumba,2008.0,0.5770000000000001,0.645,199853.0,0.815,A,0.185,-6.374,0.0369,163.957,0.863,False,0
Yiri Yiri Bon (son),Eliades Ochoa,2004.0,0.556,0.487,300693.0,0.562,E,0.0957,-8.055,0.033,89.932,0.5820000000000001,False,0
So Nice,Jim Tomlinson,2001.0,0.917,0.6859999999999999,276267.0,0.207,D,0.109,-15.57,0.0394,92.766,0.132,False,0
Connected,Stereo MC's,2009.0,0.0473,0.655,309627.0,0.923,C#/Db,0.119,-6.238,0.0413,100.667,0.6759999999999999,False,0
HARFEN GAUDI - (Polka),Aschberger Stub'nmusi,2008.0,0.985,0.625,157680.0,0.302,G,0.104,-14.969,0.0541,88.495,0.857,False,0
I Walk the Line - Live,Johnny Cash,2007.0,0.687,0.7070000000000001,176200.0,0.523,A,0.385,-12.565,0.215,113.766,0.763,False,0
CF2T,Skunk,2004.0,0.00211,0.552,144080.0,0.991,F,0.308,-2.756,0.133,132.535,0.237,False,0
Samo Za Taj Osjećaj,Hladno Pivo,2003.0,0.00413,0.37,256787.0,0.807,A,0.112,-7.218,0.0509,150.977,0.392,False,0
Etkö ymmärrä,Mieskuoro Weljet,2003.0,0.976,0.252,80744.0,0.196,F#/Gb,0.135,-18.767,0.046,81.568,0.0841,False,0
Conversations With My 13 Year Old Self,P!nk,2006.0,0.6559999999999999,0.465,227400.0,0.388,A,0.19,-10.902,0.039,130.09799999999998,0.309,False,0
Nobody Is Perfect - TNT Remix,Dark Oscillators,2004.0,0.000167,0.626,486817.0,0.8170000000000001,B,0.129,-6.863,0.0679,144.996,0.181,False,0
Kapitel 54 - Die Chroniken von Narnia Band 01: Das Wunder von Narnia,C.S. Lewis,2005.0,0.687,0.7120000000000001,128000.0,0.315,G,0.417,-18.149,0.962,93.349,0.611,False,0
"La traviata / Act 2: ""Di Madride noi siam mattadori""",Giuseppe Verdi,2005.0,0.926,0.514,143413.0,0.314,G,0.196,-17.583,0.075,97.985,0.404,False,0
J'tai failli,Sir Pathétik,2009.0,0.289,0.561,237147.0,0.718,A,0.0968,-6.767,0.251,87.55,0.556,False,0
Money's So Good,MQN,2004.0,0.000265,0.394,165733.0,0.966,D,0.0635,-3.225,0.0828,129.55100000000002,0.346,False,0
Pranoje,Vjollca Haxhiu,2004.0,0.00245,0.459,241946.0,0.8809999999999999,E,0.193,-7.857,0.0363,179.9,0.897,False,0
Heaven Can Wait,Michael Jackson,2001.0,0.56,0.706,288533.0,0.685,B,0.22,-3.669,0.0837,117.448,0.444,False,0
Uxb,monokrom,2000.0,0.0421,0.211,346640.0,0.35,A#/Bb,0.4920000000000001,-17.097,0.0439,145.314,0.105,False,0
Tui amoris ignem,Taizé,2002.0,0.97,0.107,325373.0,0.0818,E,0.096,-21.777,0.0496,68.07300000000001,0.0784,False,0
Çatlak Zilli,İsmail YK,2008.0,0.148,0.718,269520.0,0.948,G#/Ab,0.0621,-4.979,0.0508,98.996,0.741,False,0
I'm Free,Soul Position,2006.0,0.0412,0.59,146933.0,0.955,C#/Db,0.138,-3.443,0.118,90.539,0.629,False,0
PW 007 - Teil 28,Point Whitmark,2005.0,0.667,0.425,122240.0,0.649,B,0.631,-16.778,0.905,83.949,0.123,False,0
Mi Nacion,Rxnde Akozta,2005.0,0.0763,0.487,331440.0,0.8029999999999999,F#/Gb,0.0619,-8.111,0.349,84.29299999999998,0.737,False,0
Piosenka O Solidarności Czyli Wszystko Gnije,Big Cyc,2004.0,0.00278,0.305,300107.0,0.8440000000000001,G#/Ab,0.894,-6.245,0.0382,86.366,0.369,False,0
157 - Oskar und die sieben Zwerge - Teil 29,TKKG,2008.0,0.296,0.607,79573.0,0.361,G,0.114,-11.723,0.287,110.846,0.654,False,0
