track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
The Keeper Of The Stars,Tracy Byrd,0.583,0.276,D,-12.912,0.0264,0.47,0.143,0.0486,78.079,247627,1995,7,True
We Danced Anyway,Deana Carter,0.629,0.721,F#/Gb,-3.722,0.0277,0.502,0.307,0.651,94.054,202533,1997,9,True
Feenin',Jodeci,0.673,0.618,F,-10.878,0.0649,0.152,0.949,0.649,121.711,310800,1994,20,True
This Ain't A Love Song,Bon Jovi,0.348,0.635,E,-6.836,0.0386,0.0932,0.126,0.144,87.974,306240,1995,20,True
Sometimes Always,The Jesus And Mary Chain,0.447,0.725,F#/Gb,-9.902,0.0292,0.00106,0.105,0.597,116.286,151960,1994,2,True
Mysterious Ways,U2,0.674,0.659,G#/Ab,-8.049,0.0277,0.00156,0.108,0.697,99.768,243587,1992,20,True
Tonight Is The Night,Le Click,0.846,0.72,B,-7.096,0.0506,0.00495,0.329,0.864,133.657,233467,1997,20,True
Ditty,Paperboy,0.838,0.452,B,-15.219,0.0547,0.0509,0.0666,0.708,99.075,245030,1993,30,True
If You Needed Somebody,Bad Company,0.496,0.514,G,-13.394,0.0274,0.0044,0.0429,0.388,168.324,261000,1991,24,True
Good For Me,Amy Grant,0.594,0.883,F,-4.279,0.0451,0.329,0.276,0.863,89.997,239493,1992,20,True
Oh Carolina,Shaggy,0.816,0.913,F,-5.042,0.0997,0.469,0.331,0.915,124.578,194213,1993,17,True
How's It Going To Be,Third Eye Blind,0.562,0.593,F,-9.362,0.0263,0.00327,0.0967,0.574,80.289,253413,1998,52,True
You Don't Have To Love Me,Monifah,0.628,0.426,F,-8.084,0.0313,0.197,0.0919,0.529,185.963,275533,1997,9,True
"Baby, It's Tonight",Jude Cole,0.611,0.815,A,-6.301,0.0356,0.0438,0.154,0.7,120.985,217933,1990,18,True
I Can Love You Like That,All-4-One,0.635,0.712,G#/Ab,-4.998,0.0283,0.0811,0.322,0.423,91.024,257960,1995,29,True
Lesson In Leavin',Jo Dee Messina,0.612,0.804,G,-7.275,0.0543,0.273,0.311,0.841,80.771,220200,1999,20,True
Shimmer,Fuel,0.479,0.795,E,-6.408,0.0421,0.00236,0.19,0.432,114.675,214107,1998,12,True
You're The Story Of My Life,Desmond Child,0.291,0.546,C#/Db,-10.473,0.039,0.0247,0.0731,0.203,134.676,298293,1991,6,True
Can't Wait,Redman,0.801,0.592,C#/Db,-9.868,0.438,0.0522,0.0625,0.512,93.54,252613,1995,4,True
Do You Sleep?,Lisa Loeb & Nine Stories,0.643,0.671,C#/Db,-7.158,0.0296,0.0383,0.0496,0.26,90.396,233493,1996,20,True
When She Cries,Restless Heart,0.666,0.521,A,-10.993,0.0292,0.114,0.0604,0.361,105.223,222187,1993,20,True
You,Bonnie Raitt,0.588,0.149,G,-16.728,0.0319,0.846,0.236,0.113,124.689,332960,1994,7,True
I Swear,John Michael Montgomery,0.628,0.496,C#/Db,-7.103,0.0233,0.242,0.147,0.266,85.523,262520,1994,20,True
If You Think I'm Jiggy,The Lox,0.89,0.575,F,-5.729,0.302,0.053,0.0738,0.916,98.935,280680,1998,13,True
When You Love A Woman,Journey,0.513,0.514,C#/Db,-5.819,0.0274,0.255,0.258,0.216,132.157,246987,1997,22,True
Sweet Sexy Thing,Nu Flavor Featuring Roger,0.824,0.574,C#/Db,-7.541,0.0324,0.308,0.0668,0.781,103.179,285760,1997,20,True
The 13th,The Cure,0.706,0.679,C#/Db,-4.408,0.0305,0.759,0.363,0.548,115.377,257200,1996,4,True
Hard To Handle,The Black Crowes,0.593,0.786,E,-3.596,0.0446,0.00216,0.311,0.955,103.761,188067,1991,14,True
Hip-Hopera,Bounty Killa featuring the Fugees,0.522,0.628,B,-9.618,0.22,0.033,0.321,0.226,83.556,251400,1997,5,True
Don't Laugh At Me,Mark Wills,0.572,0.358,F,-10.795,0.0244,0.36,0.161,0.279,89.044,217800,1999,5,True
Just For Tonight,Vanessa Williams,0.57,0.352,A,-15.484,0.0311,0.324,0.0969,0.318,141.969,268600,1992,19,True
"Too Late, Too Soon",Jon Secada,0.642,0.45,G#/Ab,-9.53,0.0382,0.452,0.107,0.187,160.651,255267,1997,18,True
Gitty Up,Salt-N-Pepa,0.884,0.553,B,-6.514,0.071,0.0284,0.0859,0.884,104.931,240600,1998,14,True
What Ya Want,EVE & Nokio,0.827,0.847,D,-6.089,0.222,0.0478,0.0691,0.769,91.278,261707,1999,20,True
Then Came You,T.P.E.,0.679,0.886,C#/Db,-6.437,0.131,0.00336,0.305,0.629,125.524,237067,1991,2,True
Your Love,Keith Sweat,0.574,0.313,D,-14.227,0.0537,0.0526,0.174,0.496,139.94,290800,1991,9,True
So Good,Davina,0.78,0.342,C#/Db,-7.582,0.0685,0.0679,0.21,0.711,82.979,274180,1998,19,True
Running Back To You,Vanessa Williams,0.723,0.865,F,-10.517,0.0451,0.0358,0.335,0.875,115.303,280000,1991,21,True
A Bitter End,Deryl Dodd,0.595,0.418,A,-8.092,0.0308,0.568,0.116,0.25,138.069,218980,1999,7,True
Peace In Our Time,Eddie Money,0.597,0.832,B,-6.687,0.0637,0.301,0.14,0.394,122.01,300560,1990,15,True
Have I Told You Lately,Rod Stewart,0.523,0.366,A#/Bb,-14.069,0.0331,0.498,0.094,0.291,142.814,241507,1993,22,True
Could This Be Love,Seduction,0.526,0.484,C,-11.302,0.0254,0.448,0.109,0.276,73.978,380400,1990,18,True
The Choice Is Yours,Black Sheep,0.867,0.679,A#/Bb,-12.028,0.207,0.0336,0.0742,0.68,101.293,243200,1992,19,True
Bitter Tears,INXS,0.579,0.925,C,-2.217,0.044,0.155,0.234,0.815,114.288,228820,1991,10,True
Into The Great Wide Open,Tom Petty And The Heartbreakers,0.608,0.583,E,-9.727,0.0235,0.188,0.129,0.714,82.227,223333,1991,5,True
Never 2 Much Of U,Dino,0.587,0.396,G,-14.701,0.032,0.102,0.307,0.779,81.265,329960,1990,9,True
I Miss My Homies,Master P Featuring Pimp C And The Shocker,0.828,0.657,C,-6.958,0.201,0.0981,0.408,0.613,125.567,325760,1998,20,True
Got To Get,Leila K With Rob 'N' Raz,0.922,0.733,G#/Ab,-12.59,0.0624,0.0485,0.397,0.861,115.621,281267,1990,11,True
El Trago (The Drink),2 In A Room,0.814,0.938,F#/Gb,-5.557,0.0847,0.000703,0.801,0.576,125.008,334304,1994,6,True
Here We Go Again!,Portrait,0.771,0.745,B,-10.217,0.0904,0.0256,0.107,0.599,106.709,235200,1993,23,True
"One Boy, One Girl",Collin Raye,0.607,0.483,C,-7.294,0.0257,0.671,0.0978,0.252,114.353,244000,1995,7,True
Joy,BLACKstreet,0.661,0.493,G#/Ab,-8.485,0.0326,0.217,0.0664,0.201,95.021,295800,1995,13,True
The Motown Song,Rod Stewart,0.654,0.837,A,-6.121,0.0455,0.155,0.113,0.778,116.0,238013,1991,17,True
Nookie,Limp Bizkit,0.573,0.929,B,-5.996,0.082,0.00218,0.718,0.284,97.57,289560,1999,11,True
Everytime I Cry,Terri Clark,0.649,0.747,D#/Eb,-4.695,0.03,0.0979,0.294,0.525,116.4,227387,1999,8,True
It's Your Body,Johnny Gill Featuring Roger Troutman,0.647,0.536,C,-10.733,0.045,0.524,0.0798,0.316,125.222,333867,1997,19,True
Do You Believe In Us,Jon Secada,0.662,0.891,D#/Eb,-7.245,0.0349,0.0103,0.634,0.743,107.75,239267,1993,30,True
All I Want,Toad The Wet Sprocket,0.6,0.811,F,-7.693,0.0788,0.0558,0.109,0.622,124.303,196116,1992,25,True
Fly (The Angel Song),The Wilkinsons,0.531,0.47,F#/Gb,-8.004,0.0331,0.571,0.0688,0.246,170.395,222667,1999,15,True
Everything,Mary J. Blige,0.586,0.572,F,-7.523,0.0398,0.137,0.57,0.563,81.893,299027,1998,20,True
Stepping Stone,Lari White,0.639,0.667,G,-6.005,0.0272,0.226,0.123,0.744,79.181,209040,1998,12,True
You Gotta Be,Des'ree,0.627,0.669,C,-9.985,0.0412,0.211,0.111,0.498,94.029,245200,1995,44,True
Step It Up,Stereo MC's,0.712,0.787,A,-13.26,0.0475,0.0149,0.0788,0.864,117.839,301440,1993,13,True
Forever Tonight,Peter Cetera & Crystal Bernard,0.601,0.527,C#/Db,-8.894,0.0246,0.601,0.177,0.284,105.953,274453,1995,8,True
Write This Down,George Strait,0.729,0.688,D#/Eb,-7.468,0.0264,0.127,0.295,0.671,123.867,219600,1999,20,True
Here And Now,Luther Vandross,0.572,0.284,G,-14.453,0.0269,0.528,0.0853,0.244,74.968,323000,1990,27,True
Get Serious,Cut 'N' Move,0.81,0.695,F,-12.172,0.0755,0.00137,0.0914,0.603,108.948,229107,1991,6,True
Behind Bars,Slick Rick,0.549,0.804,G,-6.115,0.366,0.103,0.18,0.707,190.479,201960,1994,3,True
Love U More,Sunscreem,0.602,0.821,D,-8.844,0.0332,0.191,0.265,0.493,126.085,251693,1993,19,True
"Walls (From ""She's The One"")",Tom Petty And The Heartbreakers,0.538,0.763,F,-5.238,0.0264,0.0742,0.116,0.384,100.837,265307,1996,4,True
One Woman,Jade,0.662,0.605,C#/Db,-9.475,0.0566,0.0552,0.418,0.545,151.946,289467,1993,20,True
Heartbreak Station,Cinderella,0.597,0.616,G,-5.863,0.0271,0.333,0.0649,0.288,114.774,268840,1991,11,True
Believe,Lenny Kravitz,0.499,0.594,A,-6.328,0.0255,0.00866,0.107,0.171,78.995,295067,1993,17,True
Physical Funk,Domino,0.755,0.621,A,-7.384,0.394,0.00965,0.0927,0.621,99.453,213034,1996,6,True
Me And Those Dreamin' Eyes Of Mine,D'Angelo,0.511,0.402,E,-10.695,0.219,0.702,0.11,0.503,83.339,286800,1996,6,True
Wannabe,Spice Girls,0.768,0.864,B,-6.145,0.0324,0.101,0.162,0.891,110.008,173027,1997,23,True
Lies,En Vogue,0.775,0.759,A#/Bb,-9.836,0.0735,0.137,0.0611,0.958,99.591,256333,1990,11,True
"I'm Every Woman (From ""The Bodyguard"")",Whitney Houston,0.581,0.88,E,-7.794,0.0953,0.302,0.565,0.505,119.04,307107,1993,23,True
Tap The Bottle,Young Black Teenagers,0.889,0.608,B,-9.396,0.287,0.00134,0.0852,0.569,104.005,240107,1993,20,True
Hey Lover,LL Cool J,0.707,0.427,F,-12.216,0.0701,0.339,0.105,0.542,88.08,284693,1996,21,True
Live For Loving You,Gloria Estefan,0.728,0.613,G,-12.704,0.0369,0.093,0.0448,0.521,114.926,276893,1992,20,True
In A Dream,Rockell,0.785,0.688,A,-7.348,0.0385,0.019,0.136,0.835,132.279,241693,1998,20,True
Till You Love Me,Reba McEntire,0.404,0.405,G,-8.137,0.0295,0.747,0.0927,0.386,110.71,232160,1995,10,True
Can We Talk,Tevin Campbell,0.658,0.711,D,-7.424,0.0425,0.0759,0.0446,0.614,172.365,284587,1994,26,True
No More Lies,Michel'le,0.834,0.871,A#/Bb,-6.972,0.0821,0.15,0.287,0.835,110.294,225840,1990,29,True
Let Her Cry,Hootie & The Blowfish,0.352,0.698,G,-6.278,0.0303,0.0353,0.113,0.256,142.57,318533,1995,35,True
Safe + Sound,DJ Quik,0.829,0.684,F#/Gb,-8.058,0.151,0.203,0.374,0.765,95.29,288667,1995,10,True
Intergalactic,Beastie Boys,0.734,0.864,D,-6.119,0.303,0.022,0.246,0.47,105.933,231493,1998,18,True
Scar Tissue,Red Hot Chili Peppers,0.595,0.717,C,-4.803,0.0295,0.0779,0.108,0.547,88.969,215907,1999,29,True
I Live My Life For You,Firehouse,0.519,0.517,C#/Db,-7.531,0.0286,0.0537,0.0928,0.344,141.808,261827,1995,20,True
Perfect World,Alias,0.607,0.735,B,-6.725,0.0295,0.0116,0.191,0.536,115.339,273333,1991,4,True
You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,0.77,0.518,C#/Db,-7.594,0.0351,0.00416,0.285,0.65,94.774,287440,1998,20,True
Sex And Candy,Marcy Playground,0.67,0.558,D,-9.159,0.0251,0.238,0.106,0.63,80.511,173493,1998,28,True
Again,Janet Jackson,0.873,0.591,G,-8.942,0.102,0.0788,0.104,0.496,123.091,301200,1994,23,True
Free Your Mind,En Vogue,0.765,0.831,G,-6.522,0.0565,0.0894,0.393,0.809,100.026,293106,1993,20,True
Do I Have To Say The Words?,Bryan Adams,0.505,0.585,G,-9.412,0.0289,0.0821,0.161,0.47,128.051,371173,1992,20,True
Shelter Me,Cinderella,0.61,0.945,G,-4.199,0.0322,0.0299,0.167,0.918,125.969,286800,1991,13,True
"The More You Ignore Me, The Closer I Get",Morrissey,0.41,0.663,F#/Gb,-9.006,0.0274,0.0042,0.136,0.794,173.878,223693,1994,15,True
Double Good Everything,Smokey Robinson,0.771,0.597,G#/Ab,-8.696,0.0347,0.284,0.0548,0.875,119.972,228307,1991,3,True
Better Days (And The Bottom Drops Out),Citizen King,0.758,0.896,A,-3.311,0.0501,0.173,0.136,0.797,94.911,207027,1999,20,True
The One I Gave My Heart To,Aaliyah,0.698,0.48,G,-7.932,0.0392,0.378,0.123,0.345,125.343,270893,1998,20,True
I'll Go Crazy,Andy Griggs,0.683,0.635,D,-9.027,0.0323,0.00158,0.191,0.338,110.926,184160,1999,10,True
I'm Leaving,Aaron Tippin,0.568,0.505,D,-6.61,0.0236,0.459,0.119,0.336,76.938,201773,1999,3,True
2 Legit 2 Quit,M.C. Hammer,0.841,0.856,C#/Db,-8.324,0.0637,0.0138,0.0401,0.649,124.386,335773,1992,20,True
Passion,K5,0.726,0.667,G#/Ab,-7.576,0.058,0.136,0.0768,0.584,127.004,246013,1997,3,True
Good Ol' Days,Levert,0.651,0.753,G,-9.143,0.0456,0.216,0.105,0.915,87.052,245133,1993,11,True
Let's Talk About Sex,Salt-N-Pepa,0.863,0.543,F#/Gb,-13.497,0.13,0.0507,0.241,0.799,106.929,213267,1992,20,True
Soon As I Get Home,Faith Evans,0.652,0.498,B,-6.201,0.0416,0.517,0.149,0.321,120.144,324280,1996,20,True
Superhero,Daze,0.567,0.983,F,-5.01,0.0427,0.0081,0.107,0.717,135.041,204733,1998,3,True
Jesus To A Child,George Michael,0.534,0.415,C#/Db,-11.781,0.0278,0.314,0.0847,0.188,173.561,411147,1996,14,True
Close To You,Maxi Priest,0.762,0.646,A#/Bb,-8.69,0.092,0.0105,0.0406,0.819,95.992,330080,1991,30,True
Cleopatra's Theme,Cleopatra,0.705,0.673,F#/Gb,-8.347,0.0502,0.137,0.423,0.814,103.809,249200,1998,19,True
Maria,Blondie,0.545,0.812,A,-5.672,0.0609,0.028,0.0749,0.785,159.69,245701,1999,6,True
But It's Alright,Huey Lewis & The News,0.737,0.804,C#/Db,-4.59,0.0297,0.188,0.0347,0.966,117.105,172533,1995,20,True
Word To The Badd!!,Jermaine Jackson,0.709,0.804,B,-9.903,0.069,0.00469,0.243,0.593,109.975,317600,1991,2,True
Back & Forth,Aaliyah,0.706,0.727,F,-8.06,0.0317,0.0698,0.115,0.903,92.938,231093,1994,24,True
Jump!,The Movement,0.521,0.765,C,-14.367,0.0912,0.0027,0.33,0.0924,135.025,235360,1992,20,True
Speed,Alpha Team,0.571,0.604,C,-14.474,0.051,0.000279,0.0557,0.799,150.019,378187,1993,8,True
You Let Your Heart Go Too Fast,Spin Doctors,0.595,0.927,C,-4.643,0.035,0.00511,0.164,0.905,126.779,228733,1994,10,True
Tha Hop,Kinsu,0.856,0.963,E,-8.084,0.0587,0.00101,0.492,0.964,136.533,253333,1998,8,True
I'm Not Giving You Up,Gloria Estefan,0.753,0.488,A#/Bb,-8.259,0.0247,0.769,0.0851,0.607,97.943,258893,1997,19,True
The Last Worthless Evening,Don Henley,0.731,0.505,F,-11.334,0.0262,0.212,0.0409,0.396,99.99,362467,1990,18,True
Every Day Of The Week,Jade,0.757,0.68,C#/Db,-8.857,0.0338,0.0039,0.0742,0.83,97.381,315600,1995,22,True
Can U Get Wit It,Usher,0.619,0.527,F,-9.376,0.0628,0.0692,0.333,0.242,124.356,295600,1994,16,True
Juice (Know The Ledge),Eric B. & Rakim,0.789,0.904,G#/Ab,-8.386,0.15,0.0377,0.0861,0.817,115.719,241547,1992,4,True
Hurting Kind (I've Got My Eyes On You),Robert Plant,0.528,0.919,A,-7.005,0.0761,0.000446,0.339,0.514,159.197,251160,1990,10,True
Love Will Never Do (Without You),Janet Jackson,0.739,0.951,C#/Db,-8.863,0.0496,0.139,0.462,0.551,103.171,350000,1991,22,True
The Fly,U2,0.507,0.934,B,-8.888,0.0553,3.52e-05,0.161,0.417,108.345,269053,1992,11,True
"Luv Me, Luv Me",Shaggy Featuring Janet,0.869,0.776,C#/Db,-6.918,0.225,0.175,0.165,0.771,96.905,356840,1999,17,True
Found Out About You,Gin Blossoms,0.539,0.826,G,-8.037,0.0276,0.00224,0.0832,0.669,134.718,233400,1994,34,True
In These Arms,Bon Jovi,0.51,0.915,E,-3.036,0.0562,0.00884,0.205,0.459,123.257,319227,1993,16,True
No Time,Lil' Kim Featuring Puff Daddy,0.627,0.814,F,-5.863,0.304,0.256,0.285,0.799,90.42,300667,1997,20,True
"Stay (Faraway, So Close!)",U2,0.561,0.51,G#/Ab,-12.175,0.0258,0.186,0.0674,0.719,94.079,298427,1994,13,True
Time For Letting Go,Jude Cole,0.708,0.564,F,-9.322,0.0266,0.182,0.11,0.771,109.491,259693,1990,15,True
"Time, Love And Tenderness",Michael Bolton,0.51,0.808,F#/Gb,-8.649,0.0475,0.0281,0.295,0.738,170.037,330307,1991,18,True
It Matters To Me,Faith Hill,0.613,0.355,F#/Gb,-8.218,0.0247,0.567,0.0909,0.129,135.622,197667,1996,16,True
I'm Gonna Be (500 Miles),The Proclaimers,0.61,0.68,E,-7.563,0.0437,0.297,0.677,0.774,136.054,218613,1993,20,True
Lost In Love,Nastyboy Klick,0.837,0.388,A,-13.319,0.28,0.177,0.157,0.489,139.997,247080,1998,9,True
Don't Wanna Lose You,Lionel Richie,0.481,0.523,C,-6.518,0.029,0.566,0.105,0.227,103.643,302333,1996,15,True
With You,Lila McCann,0.644,0.785,E,-6.118,0.0294,0.0281,0.0996,0.628,127.9,212360,1999,19,True
Hold On To Me,John Michael Montgomery,0.488,0.425,A#/Bb,-9.407,0.0262,0.333,0.104,0.233,165.06,251200,1999,19,True
Walking In My Shoes,Depeche Mode,0.535,0.702,D,-9.804,0.0294,0.0888,0.302,0.483,93.083,326107,1993,8,True
Everybody Plays The Fool,Aaron Neville,0.789,0.352,A#/Bb,-14.022,0.143,0.224,0.0536,0.431,87.894,266107,1991,20,True
I'm Ready,Tevin Campbell,0.684,0.687,C,-6.393,0.0228,0.0631,0.0601,0.752,91.201,286720,1994,22,True
Uhh Ahh,Boyz II Men,0.722,0.661,D,-8.236,0.0844,0.151,0.233,0.643,126.007,228867,1992,20,True
Reason To Believe,Rod Stewart,0.375,0.507,G,-13.372,0.0414,0.678,0.26,0.475,138.216,250507,1993,20,True
Return To Innocence,Enigma,0.476,0.584,A#/Bb,-12.357,0.038,0.119,0.274,0.417,88.026,255467,1994,26,True
Baby It's You,The Beatles,0.608,0.494,E,-12.211,0.0345,0.778,0.0926,0.879,112.421,160520,1995,4,True
Love Is,Alannah Myles,0.654,0.924,D,-7.44,0.0969,0.00309,0.316,0.506,101.154,216107,1990,13,True
Ridin' Low,L.A.D.,0.699,0.722,F,-6.532,0.0735,0.158,0.0523,0.673,197.562,252360,1996,20,True
Forever In Your Eyes,Mint Condition,0.604,0.493,G,-11.134,0.0387,0.159,0.719,0.408,139.678,312693,1992,8,True
Sacrifice,Elton John,0.756,0.422,B,-12.967,0.0292,0.0165,0.0368,0.487,112.751,304133,1990,17,True
We Are The Champions,Queen,0.268,0.459,G,-6.948,0.0346,0.378,0.119,0.172,64.223,179200,1992,41,True
I Can't Sleep Baby (If I),R. Kelly,0.701,0.515,E,-7.899,0.0326,0.23,0.262,0.232,120.202,330720,1996,20,True
Redneck Games,Jeff Foxworthy With Alan Jackson,0.506,0.893,F#/Gb,-8.376,0.935,0.798,0.96,0.152,57.082,208733,1996,10,True
Somebody Love Me,Michael W. Smith,0.441,0.538,A,-8.597,0.0253,0.241,0.105,0.302,151.82,238267,1993,7,True
No Diggity,BLACKstreet (Featuring Dr. Dre),0.868,0.646,C#/Db,-4.674,0.288,0.303,0.284,0.67,88.641,304600,1997,31,True
Miles Away,Winger,0.363,0.528,F,-10.08,0.0305,0.0661,0.334,0.317,182.21,252867,1991,22,True
They Don't Care About Us,Michael Jackson,0.859,0.905,C,-5.539,0.129,0.205,0.322,0.73,89.945,284160,1996,13,True
Housecall,Shabba Ranks (Featuring Maxi Priest),0.767,0.479,B,-13.342,0.253,0.0621,0.0531,0.833,81.427,237493,1992,15,True
Wherever You Go,Voices Of Theory,0.527,0.461,B,-7.57,0.0252,0.687,0.187,0.261,107.836,339760,1999,16,True
I Like,Kut Klose,0.705,0.439,F#/Gb,-10.246,0.0263,0.378,0.0654,0.65,112.397,258893,1995,20,True
All About Soul,Billy Joel,0.555,0.86,D,-5.965,0.038,0.0386,0.325,0.468,108.594,361307,1994,20,True
Crimson And Clover,SF Spanish Fly,0.744,0.56,A#/Bb,-10.408,0.0383,0.00265,0.0817,0.457,95.005,258960,1995,6,True
Don't Turn Around,Ace Of Base,0.745,0.771,E,-8.231,0.0755,0.00104,0.0574,0.752,95.623,230187,1994,31,True
Bang Bang,Danger Danger,0.605,0.937,D,-7.841,0.0621,0.1,0.354,0.617,126.978,236933,1990,13,True
"It Must Have Been Love (From ""Pretty Woman"")",Roxette,0.52,0.652,F,-6.655,0.0274,0.34,0.256,0.722,80.609,258787,1990,25,True
Cleopatra's Cat,Spin Doctors,0.626,0.735,D,-8.475,0.093,0.349,0.0877,0.477,99.701,244267,1994,3,True
When Something Is Wrong With My Baby,Linda Ronstadt (Featuring Aaron Neville),0.532,0.405,C#/Db,-11.516,0.0345,0.263,0.309,0.337,158.772,231760,1990,6,True
"1, 2, 3, 4 (Sumpin' New)",Coolio,0.91,0.681,C#/Db,-9.639,0.153,0.288,0.372,0.7,115.186,214307,1996,21,True
I Can't Make You Love Me,Bonnie Raitt,0.588,0.149,G,-16.728,0.0319,0.846,0.236,0.113,124.689,332960,1992,20,True
Too Close,Next,0.847,0.402,G,-9.952,0.0641,0.0118,0.283,0.752,99.693,259440,1999,53,True
Truly Madly Deeply,Savage Garden,0.555,0.698,C,-8.874,0.0287,0.403,0.0851,0.816,168.12,277267,1998,52,True
Down Low (Nobody Has To Know),R. Kelly Featuring Ronald Isley,0.603,0.417,A#/Bb,-9.408,0.0273,0.282,0.0651,0.172,107.72,288507,1996,20,True
Good Heart,Starship,0.577,0.764,D,-9.617,0.0327,0.0688,0.552,0.732,94.382,262600,1991,4,True
For The Love Of You,Jordan Hill,0.66,0.843,G#/Ab,-5.713,0.0305,0.236,0.149,0.566,93.01,276400,1996,8,True
Spin Spin Sugar,Sneaker Pimps,0.566,0.918,C,-5.573,0.0448,0.000288,0.249,0.22,128.893,215400,1998,13,True
Celebrity Skin,Hole,0.438,0.905,A,-6.161,0.0419,9.44e-06,0.363,0.723,134.163,162667,1999,9,True
Living In Danger,Ace Of Base,0.669,0.931,B,-7.161,0.0488,0.000573,0.106,0.829,102.079,223227,1995,20,True
Get On Your Feet,Gloria Estefan,0.724,0.779,A,-10.036,0.037,0.102,0.129,0.93,123.934,218133,1990,17,True
I Can Love You,Mary J. Blige,0.635,0.614,G,-7.165,0.197,0.0179,0.415,0.736,174.213,286400,1997,19,True
The River Of Dreams,Billy Joel,0.631,0.749,G,-8.15,0.0576,0.205,0.0667,0.437,89.646,247627,1994,27,True
Fantastic Voyage,Coolio,0.888,0.584,G,-13.308,0.112,0.0389,0.0625,0.762,104.704,334440,1994,25,True
There You Have It,BlackHawk,0.711,0.667,E,-5.75,0.0258,0.218,0.354,0.777,113.655,192267,1999,14,True
One In A Million,Trixter,0.59,0.71,G#/Ab,-11.765,0.0358,0.0218,0.0724,0.783,119.93,305707,1991,8,True
How Do I Live,LeAnn Rimes,0.577,0.462,D,-7.989,0.0279,0.128,0.0822,0.258,128.303,266973,1998,69,True
Possession,Sarah McLachlan,0.476,0.658,F#/Gb,-6.737,0.0281,0.2,0.0635,0.357,97.527,279467,1994,19,True
Bad Love,Eric Clapton,0.559,0.862,G,-7.819,0.0514,0.283,0.546,0.434,124.596,308747,1990,5,True
Spending My Time,Roxette,0.42,0.574,E,-5.149,0.0292,0.238,0.127,0.218,170.549,275667,1992,20,True
Didn't I (Blow Your Mind),New Kids On The Block,0.641,0.43,C#/Db,-13.314,0.0283,0.306,0.162,0.506,137.807,265040,1990,19,True
Forever My Lady,Jodeci,0.707,0.5,A,-15.198,0.0387,0.136,0.237,0.77,117.997,320360,1992,20,True
Boom Biddy Bye Bye,Cypress Hill,0.745,0.771,F#/Gb,-6.416,0.278,0.207,0.196,0.587,91.146,242507,1996,3,True
When A Woman's Fed Up,R. Kelly,0.682,0.579,D,-6.526,0.101,0.467,0.0952,0.712,76.915,278760,1999,20,True
Jealousy,The Adventures Of Stevie V,0.85,0.742,E,-7.747,0.0733,0.0338,0.0743,0.686,118.808,215403,1991,6,True
Up All Night,Slaughter,0.516,0.733,G,-11.341,0.0326,0.000373,0.258,0.552,98.006,226027,1990,14,True
Ballad Of Youth,Richie Sambora,0.522,0.769,E,-9.9,0.0383,0.123,0.128,0.335,114.959,232840,1991,7,True
Anyone Else,Collin Raye,0.623,0.646,F,-9.888,0.0316,0.035,0.0736,0.492,121.301,227707,1999,20,True
Room At The Top,Adam Ant,0.714,0.826,B,-8.668,0.0486,0.00661,0.231,0.89,118.174,282027,1990,16,True
Something That We Do,Clint Black,0.543,0.43,G,-7.483,0.0308,0.558,0.141,0.277,131.908,237693,1998,9,True
Swing My Way,K.P. & Envyi,0.769,0.636,F,-7.168,0.0443,0.119,0.0448,0.836,136.709,248627,1998,20,True
This Is The Right Time,Lisa Stansfield,0.664,0.644,F#/Gb,-10.631,0.0689,0.0581,0.307,0.855,123.306,272293,1990,13,True
You Know How We Do It,Ice Cube,0.747,0.52,A#/Bb,-10.523,0.0357,0.0977,0.142,0.601,92.869,232773,1994,20,True
Whatever It Takes (To Make You Stay),Troop,0.574,0.618,A#/Bb,-11.135,0.085,0.0122,0.155,0.843,92.024,319533,1992,5,True
Emotions,H-Town,0.584,0.444,A,-11.424,0.0407,0.147,0.607,0.24,117.987,297273,1995,15,True
Angel,Sarah McLachlan,0.532,0.0744,C#/Db,-16.092,0.0355,0.949,0.106,0.125,117.131,270400,1999,28,True
A Man Ain't Made Of Stone,Randy Travis,0.472,0.485,G#/Ab,-8.412,0.0274,0.0655,0.0801,0.277,138.788,213507,1999,4,True
It's A Shame (My Sister),Monie Love Featuring True Image,0.858,0.609,C#/Db,-10.695,0.113,0.0542,0.315,0.478,107.978,222840,1991,16,True
Love Makes Things Happen,Pebbles,0.664,0.497,G#/Ab,-11.975,0.0344,0.302,0.0631,0.645,149.996,311133,1991,19,True
I'm Not A Fool,Immature,0.729,0.635,G,-5.729,0.0298,0.578,0.0469,0.735,80.618,269707,1997,8,True
Heart,Neneh Cherry,0.745,0.645,F#/Gb,-12.039,0.151,0.133,0.0556,0.968,101.74,309200,1990,8,True
Why Don't You Get A Job?,The Offspring,0.766,0.882,F,-4.478,0.0719,0.0674,0.281,0.544,107.932,172467,1999,15,True
Caught A Lite Sneeze,Tori Amos,0.6,0.772,F,-8.483,0.0444,0.37,0.0641,0.921,79.059,265213,1996,13,True
Freak Me,Silk,0.697,0.608,E,-10.976,0.0463,0.0295,0.276,0.725,133.879,274533,1993,24,True
Kiss The Rain,Billie Myers,0.455,0.682,A,-6.996,0.041,0.00142,0.162,0.283,177.997,270160,1998,31,True
