track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
Meant To Live,Switchfoot,0.397,0.903,D,-4.577,0.0457,0.00575,0.362,0.556,151.551,201373,2004,28,True
I'm Outta Love,Anastacia,0.761,0.716,A#/Bb,-5.8,0.056,0.398,0.0771,0.649,119.406,245400,2000,3,True
Morris Brown,OutKast Featuring Scar & Sleepy Brown,0.723,0.784,F#/Gb,-4.74,0.297,0.172,0.685,0.556,94.216,264400,2006,1,True
My Immortal,Evanescence,0.19,0.265,A,-9.206,0.0356,0.863,0.134,0.101,79.012,262533,2004,32,True
She Wouldn't Be Gone,Blake Shelton,0.51,0.683,C,-4.338,0.0302,0.166,0.0795,0.211,159.918,215613,2009,20,True
Bad Boyz,Shyne Featuring Barrington Levy,0.788,0.594,F#/Gb,-4.864,0.336,0.0249,0.0534,0.691,83.84,228907,2000,15,True
Lessons Learned,Tracy Lawrence,0.682,0.719,F,-5.8,0.0259,0.281,0.308,0.755,124.633,177893,2000,20,True
Laughed Until We Cried,Jason Aldean,0.547,0.485,G,-5.368,0.0292,0.467,0.0736,0.243,145.057,202520,2008,16,True
That's What I Love About Sunday,Craig Morgan,0.6,0.56,G#/Ab,-6.311,0.0325,0.479,0.111,0.417,139.469,201493,2005,20,True
Flap Your Wings,Nelly,0.897,0.835,E,-3.998,0.0652,0.0205,0.0846,0.885,105.628,243560,2004,11,True
Monday Morning Church,Alan Jackson,0.557,0.26,E,-15.062,0.0321,0.226,0.135,0.154,135.922,204467,2005,16,True
I'm On A Boat,The Lonely Island Featuring T-Pain,0.623,0.871,C,-2.403,0.239,0.0465,0.111,0.653,150.079,156267,2009,20,True
Last Call,Lee Ann Womack,0.335,0.584,F#/Gb,-7.089,0.0341,0.794,0.0869,0.332,78.509,195467,2009,9,True
The Rockafeller Skank,Fatboy Slim,0.665,0.991,G,-6.725,0.256,0.0117,0.339,0.0676,152.596,413880,2000,27,True
Anything But Mine,Kenny Chesney,0.501,0.496,E,-9.469,0.0317,0.0337,0.0655,0.364,148.06,324920,2005,20,True
Bad Boy This Bad Boy That,Bad Boy's Da Band,0.854,0.705,C#/Db,-8.314,0.298,0.0262,0.0336,0.701,99.989,196693,2003,9,True
Viva La Vida,Coldplay,0.485,0.619,F,-7.115,0.0289,0.0941,0.109,0.416,138.017,242373,2009,51,True
Turn Off The Light,Nelly Furtado,0.594,0.675,D,-6.368,0.102,0.0761,0.417,0.687,180.223,276080,2002,25,True
Pop A Top,Alan Jackson,0.699,0.477,D,-9.339,0.031,0.291,0.164,0.83,118.382,185427,2000,17,True
Hole In The World,Eagles,0.662,0.39,E,-10.416,0.0239,0.46,0.179,0.713,82.007,256973,2003,14,True
My Love Is Your Love,Whitney Houston,0.77,0.475,G,-9.512,0.159,0.0557,0.0607,0.474,82.511,261573,2000,28,True
Upside Down,Jack Johnson,0.787,0.655,F#/Gb,-8.339,0.0431,0.238,0.138,0.65,102.485,208653,2006,20,True
Tough,Craig Morgan,0.605,0.386,G#/Ab,-8.008,0.0337,0.553,0.152,0.148,132.885,195907,2007,8,True
ASAP,T.I.,0.79,0.645,A,-5.426,0.317,0.335,0.405,0.583,158.13,284413,2005,8,True
I Wish I Wasn't,Heather Headley,0.74,0.434,C#/Db,-5.714,0.0443,0.778,0.128,0.333,111.912,255467,2003,20,True
Nothing In This World,KeKe Wyatt Featuring Avant,0.7,0.63,F#/Gb,-3.344,0.0444,0.195,0.034,0.399,131.95,251067,2002,20,True
Ain't I,Yung L.A. Featuring Young Dro & T.I.,0.662,0.827,B,-3.095,0.083,0.151,0.0908,0.58,77.511,252093,2009,19,True
"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,0.886,0.62,F,-5.854,0.307,0.082,0.1,0.6,76.035,229813,2006,25,True
Good Directions,Billy Currington,0.716,0.72,F,-2.183,0.0319,0.307,0.135,0.464,122.512,215853,2007,20,True
No Better Love,Young Gunz Featuring Rell,0.674,0.897,G#/Ab,-3.053,0.259,0.181,0.195,0.525,91.194,235907,2004,14,True
When I'm Gone,Eminem,0.619,0.746,A#/Bb,-5.479,0.36,0.0537,0.295,0.757,149.944,281133,2006,17,True
Get My Drink On,Toby Keith,0.579,0.955,D,-4.252,0.0536,0.0161,0.131,0.816,99.869,187053,2008,5,True
Whiskey Lullaby,Brad Paisley Featuring Alison Krauss,0.587,0.35,D,-10.954,0.0318,0.74,0.156,0.17,74.479,259453,2004,18,True
The One,Backstreet Boys,0.663,0.934,F,-4.227,0.0348,0.0646,0.164,0.621,110.031,226933,2000,15,True
Mad,Ne-Yo,0.727,0.649,C,-5.356,0.0338,0.661,0.111,0.669,129.992,254533,2009,24,True
"Jumpin', Jumpin'",Destiny's Child,0.771,0.685,C#/Db,-4.639,0.0567,0.00543,0.0537,0.683,88.997,230200,2000,32,True
Pass That Dutch,Missy Elliott,0.899,0.645,A#/Bb,-11.621,0.271,0.0435,0.358,0.348,110.895,217200,2004,15,True
Rollin',Limp Bizkit,0.603,0.933,C#/Db,-3.358,0.171,0.00591,0.206,0.709,96.306,213760,2001,17,True
Unusually Unusual,Lonestar,0.582,0.766,A#/Bb,-6.972,0.0398,0.0538,0.0794,0.548,147.338,215867,2003,5,True
Turn It Up,Chamillionaire Featuring Lil' Flip,0.859,0.773,G,-4.549,0.266,0.00382,0.129,0.691,166.825,274227,2006,20,True
Act A Fool,Ludacris,0.573,0.906,A,-2.408,0.325,0.229,0.183,0.775,110.64,270733,2003,11,True
Burn,Jo Dee Messina,0.43,0.708,G,-6.804,0.0351,0.133,0.238,0.356,173.706,281427,2001,20,True
Buzzin',Shwayze Featuring Cisco Adler,0.85,0.58,D,-8.156,0.0563,0.0171,0.072,0.321,93.018,212280,2008,5,True
No Air,Glee Cast,0.472,0.764,B,-7.249,0.0578,0.139,0.152,0.489,160.08,262667,2009,1,True
Barefoot And Crazy,Jack Ingram,0.582,0.908,G,-5.641,0.0481,0.000406,0.371,0.577,116.986,210493,2009,12,True
Can't Tell Me Nothing,Kanye West,0.596,0.62,F,-6.133,0.039,0.0122,0.82,0.102,80.029,271600,2007,19,True
It Ends Tonight,The All-American Rejects,0.454,0.636,C,-4.731,0.0273,0.00228,0.154,0.313,87.89,244827,2007,23,True
Shut Up And Drive,Rihanna,0.735,0.826,C#/Db,-4.902,0.0349,0.00101,0.197,0.74,132.964,212280,2007,20,True
It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,0.713,0.772,D,-6.69,0.0372,0.208,0.211,0.88,125.202,230133,2003,20,True
You Shouldn't Kiss Me Like This,Toby Keith,0.421,0.79,G,-4.457,0.0417,0.319,0.257,0.303,168.643,221067,2001,20,True
Honestly,Cartel,0.449,0.903,C#/Db,-4.949,0.0388,2.48e-05,0.133,0.583,144.522,207333,2007,5,True
Do Somethin',Britney Spears,0.845,0.935,E,-3.262,0.0671,0.0278,0.37,0.962,129.943,204493,2005,1,True
I Believe,Fantasia,0.525,0.446,G#/Ab,-8.797,0.0308,0.357,0.161,0.134,133.865,302027,2004,10,True
Hotel Room Service,Pitbull,0.851,0.629,C#/Db,-8.385,0.175,0.00705,0.0746,0.789,125.984,237640,2009,23,True
Get Up,Ciara Featuring Chamillionaire,0.941,0.631,C#/Db,-5.998,0.114,0.0366,0.0311,0.63,128.597,263373,2006,20,True
Trying To Find Atlantis,Jamie O'Neal,0.61,0.883,E,-4.355,0.0444,0.156,0.29,0.787,167.983,208827,2005,4,True
Redneck Woman,Gretchen Wilson,0.499,0.825,F#/Gb,-5.146,0.177,0.13,0.306,0.753,185.069,221333,2004,20,True
The Hand That Feeds,Nine Inch Nails,0.587,0.99,C,-4.496,0.0783,0.0172,0.104,0.486,127.992,211680,2005,20,True
Baby Don't Go,Fabolous Featuring Jermaine Dupri,0.834,0.687,C#/Db,-6.473,0.105,0.0885,0.144,0.491,99.752,216653,2008,20,True
I Love This Bar,Toby Keith,0.608,0.825,D,-6.303,0.0419,0.024,0.346,0.454,115.049,335333,2004,20,True
U Already Know,112 Featuring Foxy Brown,0.694,0.511,G#/Ab,-9.34,0.0449,0.274,0.166,0.931,87.014,198880,2005,20,True
Luv U Better,LL Cool J,0.667,0.809,F#/Gb,-3.9,0.255,0.232,0.18,0.718,95.027,287000,2003,22,True
Do It Well,Jennifer Lopez,0.763,0.81,F,-5.118,0.0861,0.0311,0.316,0.437,108.004,185933,2007,10,True
Shadowplay,The Killers,0.642,0.805,D,-7.238,0.0476,0.000781,0.393,0.352,145.029,247240,2007,1,True
I'm Tryin',Trace Adkins,0.555,0.686,C#/Db,-4.883,0.0287,0.407,0.09,0.437,80.057,221560,2002,20,True
She Only Smokes When She Drinks,Joe Nichols,0.639,0.457,E,-7.749,0.029,0.0805,0.114,0.199,77.976,202040,2003,5,True
What You Know,T.I.,0.551,0.81,B,-4.365,0.0344,0.0155,0.169,0.332,73.464,274333,2006,20,True
Mamma Mia,Meryl Streep,0.746,0.848,D,-4.638,0.0331,0.15,0.37,0.756,138.047,214907,2008,1,True
MJB Da MVP,Mary J. Blige Featuring The Game & 50 Cent,0.745,0.739,C#/Db,-4.461,0.083,0.131,0.101,0.481,100.002,201213,2005,8,True
Feel Good Time,P!nk Featuring William Orbit,0.558,0.823,A#/Bb,-4.588,0.132,0.0102,0.209,0.564,138.376,236773,2003,5,True
Hemorrhage (In My Hands),Fuel,0.301,0.823,C#/Db,-4.072,0.0433,0.000144,0.0833,0.372,152.017,236867,2001,22,True
Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,0.594,0.874,C,-3.716,0.0815,0.0116,0.549,0.628,119.964,196413,2009,25,True
Love Drunk,Boys Like Girls,0.44,0.976,A#/Bb,-3.17,0.141,0.00177,0.16,0.412,150.005,226707,2009,20,True
There's Nothin,Sean Kingston Featuring Elan & Juelz Santana,0.703,0.782,F,-4.16,0.141,0.202,0.476,0.862,91.029,225653,2008,8,True
Gasolina,Daddy Yankee,0.857,0.801,C,-6.499,0.0618,0.332,0.0789,0.753,96.009,192600,2005,20,True
More Like Her,Miranda Lambert,0.556,0.393,B,-6.589,0.025,0.238,0.0979,0.213,132.746,208867,2009,8,True
The Space Between,Dave Matthews Band,0.406,0.73,A,-6.278,0.0315,0.0471,0.229,0.207,170.032,242000,2001,23,True
I Wanna Talk About Me,Toby Keith,0.765,0.87,F,-5.191,0.0499,0.168,0.125,0.684,106.06,183960,2002,20,True
Stranger In My House,Tamia,0.676,0.601,C,-4.905,0.0297,0.103,0.147,0.206,119.94,285387,2001,21,True
Things That Matter,Rascal Flatts,0.565,0.453,G#/Ab,-7.76,0.0281,0.252,0.0793,0.28,126.034,281427,2009,1,True
Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",0.863,0.514,E,-7.243,0.249,0.0419,0.301,0.843,82.985,271160,2006,28,True
"Why, Why, Why",Billy Currington,0.62,0.921,D,-1.909,0.0287,0.244,0.358,0.563,97.991,165347,2006,3,True
Wat Da Hook Gon Be,Murphy Lee Featuring Jermaine Dupri,0.927,0.596,A#/Bb,-7.058,0.301,0.0979,0.283,0.914,94.997,224667,2004,20,True
Truth Is,Fantasia,0.707,0.451,B,-10.38,0.0761,0.309,0.0524,0.616,73.209,236747,2005,20,True
Let's Go,Trick Daddy Featuring Lil Jon & Twista,0.748,0.767,B,-7.806,0.172,0.0267,0.334,0.519,133.929,222200,2005,22,True
"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,0.466,0.721,D,-5.45,0.0358,0.285,0.148,0.425,76.988,228453,2008,23,True
If I Was Your Man,Joe,0.71,0.477,C#/Db,-7.44,0.0397,0.167,0.128,0.143,94.932,232533,2007,2,True
Every River,Brooks & Dunn,0.553,0.903,F#/Gb,-6.131,0.0807,0.132,0.422,0.312,124.984,209027,2003,5,True
Bring On The Rain,Jo Dee Messina With Tim McGraw,0.468,0.404,F,-7.25,0.0286,0.689,0.177,0.148,138.115,240173,2002,20,True
Good Is Good,Sheryl Crow,0.481,0.832,F#/Gb,-3.555,0.0342,0.0132,0.226,0.336,142.867,257267,2005,10,True
You Raise Me Up,Josh Groban,0.25,0.136,A#/Bb,-12.162,0.037,0.673,0.107,0.0981,118.086,292333,2004,17,True
Behind These Hazel Eyes,Kelly Clarkson,0.548,0.889,A,-4.682,0.0382,0.00165,0.197,0.425,90.048,198973,2005,34,True
Who I Am Hates Who I've Been,Relient K,0.398,0.902,D#/Eb,-3.518,0.0861,0.00289,0.066,0.491,166.823,232267,2006,11,True
The Truth About Men,Tracy Byrd,0.648,0.777,F,-5.46,0.0323,0.0657,0.344,0.895,145.889,178867,2003,5,True
Gotta Get Thru This,Daniel Bedingfield,0.837,0.765,G,-5.007,0.0631,0.0852,0.1,0.912,133.57,161200,2002,21,True
My Destiny,Katharine McPhee,0.469,0.451,A#/Bb,-7.242,0.0294,0.309,0.13,0.12,137.779,227400,2006,2,True
There It Is,Ginuwine,0.611,0.523,D,-4.416,0.074,0.048,0.266,0.222,105.852,250427,2001,10,True
Before He Cheats,Carrie Underwood,0.519,0.749,F#/Gb,-3.318,0.0405,0.271,0.119,0.29,147.905,199947,2007,64,True
Heard 'Em Say,Kanye West Featuring Adam Levine,0.727,0.696,G,-8.313,0.165,0.0535,0.128,0.559,95.067,203733,2006,16,True
Good Times,Tommy Lee,0.495,0.837,G,-4.289,0.0397,0.000968,0.225,0.544,89.06,186874,2005,1,True
teachme,Musiq Soulchild,0.499,0.61,G#/Ab,-5.11,0.135,0.473,0.0722,0.436,172.969,260773,2007,20,True
Country Man,Luke Bryan,0.739,0.836,E,-4.433,0.0307,0.031,0.494,0.858,120.001,190227,2008,9,True
Wall To Wall,Chris Brown,0.596,0.54,G,-6.723,0.11,0.00398,0.127,0.579,188.003,223187,2007,9,True
Best Of Intentions,Travis Tritt,0.659,0.468,G#/Ab,-7.439,0.0232,0.363,0.0964,0.37,99.066,257400,2001,22,True
Read Your Mind,Avant,0.755,0.381,G#/Ab,-6.696,0.0711,0.291,0.0974,0.695,73.108,263507,2004,26,True
Be OK,Ingrid Michaelson,0.821,0.773,E,-6.741,0.0464,0.13,0.116,0.954,133.053,147680,2008,1,True
Shortie Like Mine,Bow Wow Featuring Chris Brown & Johnta Austin,0.758,0.642,G,-8.128,0.221,0.0745,0.191,0.701,142.078,268067,2007,21,True
I Still Miss You,Keith Anderson,0.505,0.763,D#/Eb,-5.386,0.0297,0.14,0.0949,0.446,156.024,235907,2008,19,True
Epiphany (I'm Leaving),Chrisette Michele,0.727,0.676,G,-4.556,0.25,0.304,0.5,0.391,163.021,208600,2009,3,True
Forever & Always,Taylor Swift,0.608,0.821,A#/Bb,-4.985,0.0576,0.0752,0.11,0.544,128.042,225320,2009,3,True
See You Again,Miley Cyrus,0.692,0.911,A,-5.098,0.177,0.0149,0.112,0.801,138.975,190453,2008,27,True
Lot Of Leavin' Left To Do,Dierks Bentley,0.578,0.878,B,-3.434,0.0287,0.00112,0.6,0.693,118.029,272627,2005,19,True
Should've Said No,Taylor Swift,0.726,0.28,F#/Gb,-11.744,0.941,0.83,0.144,0.591,118.747,81270,2008,20,True
It Happens,Sugarland,0.641,0.724,G#/Ab,-3.843,0.0483,0.00631,0.0724,0.748,89.971,181253,2009,20,True
Tell Me Baby,Red Hot Chili Peppers,0.695,0.993,C,-3.114,0.0612,0.00177,0.0814,0.281,107.951,247667,2007,19,True
Unbroken,Tim McGraw,0.595,0.792,C#/Db,-6.979,0.0286,0.0865,0.0769,0.536,119.8,241427,2002,20,True
Too Much Of A Good Thing,Alan Jackson,0.712,0.496,D,-7.816,0.0237,0.19,0.0966,0.473,108.036,188320,2004,13,True
When The Sun Goes Down,Kenny Chesney & Uncle Kracker,0.798,0.741,A,-6.802,0.0284,0.0432,0.252,0.708,104.945,290560,2004,20,True
Somebody Like You,Keith Urban,0.624,0.84,E,-5.768,0.0337,0.108,0.144,0.656,111.02,323040,2002,20,True
Life's What You Make It,Hannah Montana,0.628,0.941,C,-3.305,0.0508,0.0519,0.519,0.85,143.999,188467,2007,4,True
It's Good To Be Us,Bucky Covington,0.497,0.89,E,-3.201,0.0333,0.002,0.182,0.604,135.089,184587,2008,8,True
Good Time,Alan Jackson,0.652,0.767,A,-10.445,0.0372,0.0355,0.397,0.73,132.017,306773,2008,20,True
Selfish,Slum Village Featuring Kanye West & John Legend,0.71,0.597,G,-6.468,0.239,0.221,0.432,0.49,95.769,225400,2004,17,True
Good Little Girls,Blue County,0.668,0.808,D,-5.26,0.0384,0.0193,0.0294,0.778,122.001,181800,2004,7,True
"A Little Less Sixteen Candles, A Little More Touch Me",Fall Out Boy,0.538,0.889,G,-3.586,0.0596,0.00702,0.312,0.695,133.044,169027,2006,13,True
These Words,Natasha Bedingfield,0.734,0.635,F,-7.03,0.0816,0.0322,0.0808,0.931,96.99,216360,2005,20,True
The Business,Yung Berg Featuring Casha,0.63,0.726,G,-5.372,0.177,0.00867,0.0864,0.327,133.317,253840,2008,14,True
That's When I Love You,Phil Vassar,0.552,0.831,A#/Bb,-4.819,0.0402,0.236,0.0907,0.604,111.061,208880,2002,20,True
Candy,Mandy Moore,0.813,0.836,G,-4.23,0.0881,0.178,0.154,0.677,100.491,234133,2000,20,True
He Could Be The One,Hannah Montana,0.602,0.894,E,-3.975,0.032,0.00154,0.433,0.643,125.988,180800,2009,5,True
Play,David Banner,0.837,0.658,C#/Db,-8.013,0.126,0.000213,0.243,0.586,95.027,230133,2005,20,True
Solitaire,Clay Aiken,0.267,0.619,A,-5.392,0.0298,0.324,0.148,0.185,146.1,327827,2004,8,True
Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,0.559,0.733,D,-5.659,0.171,0.314,0.284,0.611,145.115,316053,2004,22,True
Let's Get It Started,The Black Eyed Peas,0.785,0.794,D,-2.197,0.113,0.103,0.196,0.783,105.0,217213,2004,20,True
Seventeen Forever,Metro Station,0.569,0.793,C,-5.041,0.0329,0.00172,0.136,0.687,139.979,174133,2009,6,True
Southside,Lloyd Featuring Ashanti,0.687,0.404,A,-9.481,0.0812,0.377,0.0813,0.448,75.009,277840,2004,20,True
Grace Kelly,MIKA,0.671,0.82,C,-5.796,0.048,0.0194,0.361,0.685,122.361,187733,2007,14,True
Wasted,Carrie Underwood,0.548,0.775,G#/Ab,-3.285,0.0306,0.0936,0.0721,0.311,94.998,274267,2007,20,True
Go On Girl,Ne-Yo,0.637,0.521,E,-6.959,0.109,0.155,0.0945,0.562,83.896,261427,2008,3,True
Lips Of An Angel,Hinder,0.476,0.736,D,-5.38,0.0343,0.0217,0.203,0.251,129.084,261853,2007,33,True
Call On Me,Janet & Nelly,0.728,0.541,F#/Gb,-8.954,0.0518,0.429,0.145,0.586,82.005,308533,2006,18,True
Regret,LeToya Featuring Ludacris,0.692,0.714,F,-5.602,0.354,0.0151,0.067,0.501,179.975,245293,2009,8,True
La La La,LMFAO,0.607,0.807,C,-6.548,0.126,0.0067,0.251,0.565,128.046,210560,2009,7,True
Here To Stay,Korn,0.564,0.947,D,-4.998,0.0448,7.81e-06,0.373,0.351,100.002,270960,2002,12,True
This Woman's Work,Maxwell,0.467,0.329,G#/Ab,-9.165,0.0326,0.676,0.108,0.141,113.643,240320,2002,15,True
Sweetest Girl (Dollar Bill),"Wyclef Jean Featuring Akon, Lil Wayne & Niia",0.733,0.744,C#/Db,-3.51,0.0553,0.0772,0.341,0.529,92.515,241133,2008,28,True
Lifestyles Of The Rich And Famous,Good Charlotte,0.62,0.93,C#/Db,-3.685,0.0374,0.00043,0.0686,0.609,106.22,190173,2003,20,True
It Feels So Good,Sonique,0.634,0.677,F,-7.278,0.0304,0.0117,0.126,0.558,135.012,240867,2000,24,True
Braid My Hair,Mario,0.687,0.619,F,-6.733,0.0533,0.0829,0.188,0.449,134.037,247267,2002,8,True
Unbreakable,Alicia Keys,0.504,0.429,G#/Ab,-12.735,0.232,0.0145,0.628,0.33,83.711,274000,2006,19,True
The Christmas Shoes,NewSong,0.438,0.386,E,-10.024,0.034,0.689,0.113,0.281,131.926,291200,2001,2,True
So Small,Carrie Underwood,0.426,0.784,D#/Eb,-3.225,0.0421,0.306,0.0695,0.272,147.939,225213,2008,20,True
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,0.789,0.881,B,-5.758,0.0331,0.108,0.355,0.647,133.301,236600,2006,23,True
Say Yes,Floetry,0.747,0.398,F,-12.932,0.0743,0.211,0.113,0.428,117.901,268373,2003,20,True
Got Some Teeth,Obie Trice,0.785,0.864,A#/Bb,-2.955,0.192,0.19,0.345,0.776,106.495,227027,2003,11,True
Go!,Common,0.838,0.763,A#/Bb,-11.132,0.227,0.0915,0.123,0.544,104.958,224160,2005,6,True
Tim McGraw,Taylor Swift,0.58,0.491,C,-6.462,0.0251,0.575,0.121,0.425,76.009,232107,2007,20,True
A Thousand Miles,Vanessa Carlton,0.56,0.825,B,-3.862,0.0379,0.323,0.161,0.268,94.931,237493,2002,41,True
Who Wouldn't Wanna Be Me,Keith Urban,0.666,0.817,D,-6.072,0.0453,0.115,0.0668,0.826,120.02,221120,2003,20,True
People Are Crazy,Billy Currington,0.651,0.699,F,-5.006,0.0265,0.213,0.12,0.36,141.938,231360,2009,20,True
Electrical Storm,U2,0.229,0.5,E,-6.769,0.0312,0.166,0.454,0.185,96.022,277467,2002,7,True
Remember When,Alan Jackson,0.558,0.314,D,-10.623,0.0295,0.709,0.193,0.267,125.59,271280,2004,20,True
You Can Get It All,Bow Wow Featuring Johnta Austin,0.783,0.765,A,-5.227,0.145,0.31,0.0777,0.692,89.006,216840,2009,10,True
Stop And Stare,OneRepublic,0.492,0.859,E,-4.274,0.0332,0.0659,0.0756,0.251,92.474,223853,2008,31,True
Chrome,Trace Adkins,0.474,0.924,A,-3.923,0.062,0.112,0.229,0.774,179.746,201693,2003,4,True
I Need You,LeAnn Rimes,0.478,0.736,G,-7.124,0.0367,0.02,0.118,0.564,144.705,229827,2000,25,True
Single,Natasha Bedingfield,0.621,0.644,D,-5.624,0.115,0.0466,0.549,0.526,168.015,237600,2006,6,True
I'm Gonna Getcha Good!,Shania Twain,0.738,0.76,C#/Db,-4.521,0.0305,0.0359,0.183,0.944,123.993,270827,2003,20,True
Change,Taylor Swift,0.541,0.77,F,-4.17,0.0354,0.00408,0.117,0.215,96.013,280240,2008,3,True
Megalomaniac,Incubus,0.532,0.943,G,-4.549,0.0512,0.0056,0.317,0.371,140.042,294800,2004,20,True
What Hurts The Most,Rascal Flatts,0.537,0.674,F,-5.134,0.0277,0.0088,0.265,0.33,136.002,214107,2007,51,True
Part II,Method Man & Redman,0.775,0.837,A#/Bb,-4.965,0.39,0.0383,0.315,0.807,95.86,244600,2002,12,True
Chasing Pavements,Adele,0.621,0.473,F,-6.07,0.0251,0.312,0.11,0.325,80.027,210507,2009,7,True
American Soldier,Toby Keith,0.565,0.541,A,-8.426,0.0376,0.193,0.0582,0.226,82.006,263333,2004,20,True
Let Me In,Young Buck,0.685,0.89,C#/Db,-4.302,0.32,0.117,0.0399,0.67,91.196,224253,2004,12,True
I Don't Want To Be,Gavin DeGraw,0.423,0.862,C,-5.13,0.0695,0.00791,0.133,0.462,154.746,217760,2005,28,True
Angel,Natasha Bedingfield,0.566,0.749,D,-4.435,0.0507,0.0574,0.388,0.503,134.909,246947,2008,8,True
Like A Boy,Ciara,0.701,0.724,C,-5.751,0.145,0.267,0.0867,0.425,132.035,237053,2007,20,True
I'm A Believer,Smash Mouth,0.559,0.972,F#/Gb,-3.524,0.0639,0.0198,0.393,0.919,82.336,183400,2001,20,True
Lean Back,Terror Squad,0.799,0.916,C#/Db,-3.344,0.471,0.11,0.0746,0.697,126.687,247427,2005,31,True
It Won't Be Like This For Long,Darius Rucker,0.584,0.524,E,-6.001,0.0287,0.335,0.11,0.389,143.863,219000,2009,20,True
Who Knew,P!nk,0.688,0.733,A,-4.569,0.0274,0.00462,0.0756,0.459,140.004,208493,2008,36,True
"Live, Laugh, Love",Clay Walker,0.647,0.746,D,-10.597,0.0437,0.195,0.0271,0.946,98.991,246267,2000,11,True
Dem Boyz,Boyz N Da Hood,0.782,0.63,C#/Db,-5.683,0.162,0.00161,0.151,0.295,78.516,256800,2005,12,True
If You're Gone,matchbox twenty,0.544,0.659,A,-7.191,0.0298,0.427,0.126,0.361,109.933,274933,2001,42,True
Sweetness,Jimmy Eat World,0.487,0.898,F,-4.436,0.038,0.00305,0.26,0.597,135.331,220027,2002,14,True
Won't Go Home Without You,Maroon 5,0.737,0.615,D#/Eb,-3.76,0.0317,0.0149,0.102,0.41,110.023,231173,2008,20,True
Hate Me,Blue October,0.449,0.691,E,-5.65,0.0349,0.477,0.0966,0.201,93.267,380200,2006,28,True
Can't Let Go,Anthony Hamilton,0.65,0.501,A#/Bb,-6.905,0.0963,0.582,0.112,0.374,127.984,232533,2006,19,True
Hey Good Lookin',"Jimmy Buffett With Clint Black, Kenny Chesney, Alan Jackson, Toby Keith & George Strait",0.714,0.885,G,-5.922,0.0411,0.211,0.255,0.91,141.371,183293,2004,11,True
Here We Go,Trina Featuring Kelly Rowland,0.814,0.494,G#/Ab,-7.167,0.0846,0.624,0.0888,0.607,128.083,230973,2006,20,True
My First Love,Avant Featuring KeKe Wyatt,0.643,0.368,B,-8.379,0.033,0.0237,0.157,0.414,125.95,268516,2001,20,True
How To Deal,Frankie J,0.749,0.495,D,-8.456,0.0332,0.0584,0.201,0.645,126.12,230507,2005,19,True
Sweet Thing,Keith Urban,0.621,0.888,G#/Ab,-6.199,0.0443,0.19,0.151,0.651,102.986,228187,2009,20,True
See You In My Nightmares,Kanye West Featuring Lil Wayne,0.676,0.432,G,-8.035,0.0339,0.0626,0.103,0.156,124.597,258120,2009,4,True
Go Getta,Young Jeezy Featuring R. Kelly,0.397,0.74,D#/Eb,-6.584,0.143,0.105,0.15,0.431,174.039,229347,2007,20,True
You And Me,Lifehouse,0.459,0.427,G,-7.734,0.0267,0.114,0.168,0.354,139.902,195493,2006,62,True
IfULeave,Musiq Soulchild Featuring Mary J. Blige,0.467,0.752,B,-3.244,0.232,0.208,0.164,0.728,122.775,252440,2009,12,True
Come Back To Me,David Cook,0.476,0.895,E,-4.857,0.0299,0.0101,0.127,0.632,108.087,248000,2009,19,True
Luxurious,Gwen Stefani,0.811,0.726,C,-3.995,0.0813,0.154,0.116,0.666,131.027,264920,2006,20,True
How You Want That,Loon Featuring Kelis,0.895,0.827,G#/Ab,-4.465,0.0598,0.343,0.0435,0.899,101.2,265560,2003,6,True
Soul Survivor,Young Jeezy Featuring Akon,0.682,0.483,A#/Bb,-7.718,0.0451,0.00103,0.159,0.108,84.012,280013,2006,24,True
No Me Doy Por Vencido,Luis Fonsi,0.31,0.663,D#/Eb,-6.075,0.101,0.443,0.609,0.407,172.768,239400,2008,9,True
Blurry,Puddle Of Mudd,0.431,0.938,D#/Eb,-4.507,0.0542,0.00805,0.138,0.523,157.462,304000,2002,38,True
Lay Low,"Snoop Dogg Featuring Master P, Nate Dogg, Butch Cassidy & Tha Eastsidaz",0.723,0.644,C,-4.803,0.45,0.151,0.199,0.743,189.537,222360,2001,19,True
Laredo,Chris Cagle,0.47,0.794,C#/Db,-5.784,0.0438,0.16,0.0927,0.673,159.983,229573,2001,12,True
I Don't Care,Fall Out Boy,0.55,0.938,B,-3.556,0.0522,0.00171,0.555,0.433,133.99,214493,2009,20,True
Not A Day Goes By,Lonestar,0.53,0.305,F#/Gb,-8.568,0.028,0.492,0.137,0.221,127.318,248040,2002,17,True
Stealing Cinderella,Chuck Wicks,0.486,0.394,G#/Ab,-8.728,0.0305,0.454,0.122,0.32,69.467,242987,2008,20,True
