track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
There's Nothing Holdin' Me Back,Shawn Mendes,0.859,0.773,B,-5.008,0.0551,0.258,0.0775,0.968,121.979,200029,2017,34,True
Live It Up,Jennifer Lopez Featuring Pitbull,0.692,0.729,F#/Gb,-5.129,0.17,0.0132,0.329,0.648,127.997,243787,2013,6,True
Underneath The Tree,Kelly Clarkson,0.509,0.812,G#/Ab,-5.438,0.0537,0.0013,0.214,0.689,159.876,229640,2021,10,True
Wavin' Flag,K'Naan,0.584,0.768,C,-4.185,0.058,0.329,0.0587,0.729,152.005,212867,2010,7,True
Beautiful,Christina Aguilera & Beverly McClellan,0.457,0.573,F,-3.866,0.0275,0.578,0.114,0.0992,76.193,238560,2011,1,True
Loser,Glee Cast,0.701,0.864,D#/Eb,-4.351,0.0631,0.00331,0.0421,0.811,106.034,199000,2010,1,True
Mind Reader,Dustin Lynch,0.394,0.8,E,-4.17,0.0413,0.0266,0.184,0.525,162.053,185413,2016,16,True
BedRock,Young Money Featuring Lloyd,0.733,0.664,G#/Ab,-6.163,0.295,0.102,0.191,0.557,148.005,288133,2010,25,True
Just Like Fire,P!nk,0.632,0.701,G,-5.921,0.146,0.0114,0.108,0.497,162.958,215414,2016,26,True
2012 (It Ain't The End),Jay Sean Featuring Nicki Minaj,0.717,0.792,C,-2.703,0.0393,0.199,0.423,0.513,126.975,222200,2010,14,True
Just A Fool,Christina Aguilera With Blake Shelton,0.573,0.857,G,-2.85,0.0432,0.0417,0.179,0.406,83.07,253747,2012,2,True
No Pressure,Justin Bieber Featuring Big Sean,0.644,0.595,C#/Db,-6.877,0.215,0.121,0.279,0.554,148.889,286853,2015,4,True
To The Max,DJ Khaled Featuring Drake,0.461,0.812,A#/Bb,-5.776,0.241,0.0184,0.21,0.72,159.869,193902,2017,4,True
All The Pretty Girls,Kenny Chesney,0.612,0.848,F#/Gb,-3.736,0.0368,0.00916,0.366,0.719,120.996,212893,2017,14,True
Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,0.817,0.415,C#/Db,-6.286,0.0605,0.00366,0.162,0.325,100.026,210800,2015,10,True
My Way,Calvin Harris,0.819,0.913,E,-3.059,0.0427,0.0935,0.161,0.536,119.989,219160,2016,10,True
'Til Summer Comes Around,Keith Urban,0.57,0.629,A,-7.608,0.0331,0.593,0.77,0.308,127.907,331467,2010,16,True
Gorgeous,Taylor Swift,0.8,0.535,G,-6.684,0.135,0.0713,0.213,0.451,92.027,209680,2017,4,True
Bury A Friend,Billie Eilish,0.905,0.389,G#/Ab,-14.505,0.332,0.74,0.106,0.196,120.046,193143,2019,20,True
Can't Stop The Feeling!,Justin Timberlake,0.669,0.832,C,-5.72,0.0682,0.0106,0.0968,0.7,113.035,237547,2017,52,True
Out Of My Head,Lupe Fiasco Featuring Trey Songz,0.588,0.847,B,-4.734,0.0675,0.0145,0.436,0.38,99.058,204013,2011,17,True
Iridescent,Linkin Park,0.484,0.727,C,-6.107,0.0358,0.198,0.107,0.216,120.066,296560,2011,3,True
Not Nice,PARTYNEXTDOOR,0.598,0.496,C,-9.309,0.0804,0.0253,0.12,0.725,128.06,202661,2017,7,True
God Is A Woman,Ariana Grande,0.498,0.836,A#/Bb,-5.224,0.0669,0.158,0.971,0.279,144.882,213068,2018,22,True
For The First Time,Darius Rucker,0.515,0.806,F#/Gb,-5.263,0.0417,0.00798,0.0337,0.708,142.16,197053,2018,10,True
Song About A Girl,Eric Paslay,0.605,0.885,A,-5.592,0.0495,0.349,0.151,0.742,92.055,224960,2014,10,True
Night's On Fire,David Nail,0.54,0.776,E,-4.155,0.043,0.243,0.378,0.784,164.046,189733,2016,5,True
4 AM,2 Chainz Featuring Travis Scott,0.796,0.5,C#/Db,-7.21,0.425,0.118,0.155,0.227,75.012,255560,2017,12,True
Faucet Failure,Ski Mask The Slump God,0.935,0.552,A#/Bb,-9.373,0.335,0.111,0.0952,0.615,99.993,145627,2019,11,True
All Bad,Justin Bieber,0.696,0.419,A,-8.198,0.0256,0.018,0.212,0.353,96.482,182747,2013,1,True
Esskeetit,Lil Pump,0.934,0.505,B,-7.648,0.168,0.0229,0.0867,0.691,139.93,181714,2018,12,True
Tequila,Dan + Shay,0.489,0.581,B,-5.731,0.0281,0.0312,0.132,0.494,86.016,196747,2019,50,True
Dessert,Dawin,0.866,0.731,F#/Gb,-5.226,0.0407,0.0796,0.0402,0.765,97.03,210893,2016,11,True
Drop The World,Lil Wayne Featuring Eminem,0.663,0.91,C#/Db,-1.629,0.317,0.0719,0.244,0.342,144.993,229227,2010,20,True
Vice,Miranda Lambert,0.568,0.562,A,-7.775,0.0418,0.101,0.363,0.247,133.647,240280,2016,19,True
The Story Of Us,Taylor Swift,0.543,0.818,E,-3.611,0.0398,0.00478,0.0357,0.683,139.898,265667,2011,12,True
Homegrown Honey,Darius Rucker,0.657,0.911,C#/Db,-5.072,0.0496,0.122,0.0479,0.871,87.978,204893,2015,20,True
I Dreamed A Dream,Anne Hathaway,0.256,0.0739,D#/Eb,-17.227,0.0471,0.937,0.0907,0.146,87.502,277533,2013,3,True
Southern Girl,Tim McGraw,0.731,0.772,G,-4.559,0.0258,0.0407,0.449,0.928,110.04,255480,2013,20,True
Earth,Lil Dicky,0.694,0.664,D,-4.649,0.05,0.639,0.0929,0.676,95.941,281500,2019,6,True
In The Name Of Love,Martin Garrix & Bebe Rexha,0.501,0.519,E,-5.88,0.0409,0.109,0.454,0.168,133.99,195707,2017,23,True
Feds Watching,2 Chainz Featuring Pharrell,0.79,0.875,G,-6.55,0.091,0.0476,0.312,0.759,139.985,247013,2013,13,True
Raised On Country,Chris Young,0.572,0.794,D,-3.224,0.0455,0.395,0.23,0.79,148.095,175595,2019,13,True
Top Off,"DJ Khaled Featuring JAY Z, Future & B",0.573,0.591,B,-6.715,0.331,0.0107,0.455,0.232,86.721,230713,2018,7,True
What About Love,Austin Mahone,0.632,0.784,D,-7.457,0.0393,0.000157,0.037,0.278,100.019,203344,2013,9,True
Signs,Drake,0.794,0.735,C,-4.204,0.054,0.108,0.112,0.223,107.374,234373,2017,6,True
Weak,AJR,0.67,0.643,F,-4.553,0.0465,0.118,0.192,0.703,123.979,201159,2017,11,True
Baby Don't Lie,Gwen Stefani,0.688,0.551,A#/Bb,-5.496,0.031,0.0125,0.101,0.264,99.964,202533,2014,6,True
Dark Knight Dummo,Trippie Redd Featuring Travis Scott,0.28,0.821,G#/Ab,-2.864,0.111,0.167,0.139,0.254,181.444,256163,2018,7,True
Clout,Offset Featuring Cardi B,0.919,0.622,C#/Db,-7.384,0.0997,0.228,0.122,0.424,140.022,205803,2019,20,True
Ready,Fabolous Featuring Chris Brown,0.724,0.87,C#/Db,-3.614,0.113,0.00453,0.833,0.81,93.01,207547,2013,8,True
Back To December,Taylor Swift,0.529,0.67,D,-4.663,0.0303,0.117,0.334,0.286,141.893,293027,2011,20,True
Nothing Without Love,Nate Ruess,0.565,0.73,C#/Db,-4.54,0.031,0.0879,0.0652,0.408,82.058,236773,2015,4,True
Born To Be Yours,Kygo & Imagine Dragons,0.688,0.688,D#/Eb,-5.84,0.0357,0.3,0.0982,0.451,114.011,193321,2018,2,True
Shower,Becky G,0.699,0.529,D,-7.548,0.0487,0.0317,0.285,0.121,119.987,206167,2014,20,True
Summer Days,Martin Garrix Featuring Macklemore & Patrick Stump,0.661,0.723,F,-6.976,0.0566,0.179,0.14,0.316,113.778,163805,2019,1,True
Nightmare,Offset & Metro Boomin,0.739,0.405,C,-10.897,0.0852,0.442,0.158,0.127,157.09,147987,2017,1,True
La Modelo,Ozuna x Cardi B,0.574,0.734,C#/Db,-2.697,0.0728,0.241,0.0962,0.769,98.023,255507,2018,14,True
Got My Country On,Chris Cagle,0.505,0.839,G,-4.557,0.0538,0.185,0.0406,0.511,160.154,233787,2012,9,True
Style,Taylor Swift,0.598,0.786,D,-5.572,0.0382,0.00256,0.117,0.456,95.021,231000,2015,32,True
Papers,Usher,0.802,0.556,C#/Db,-5.395,0.0418,0.0339,0.0958,0.158,120.047,261413,2010,16,True
First Off,Future Featuring Travis Scott,0.734,0.683,C#/Db,-6.105,0.0776,0.013,0.28,0.445,162.038,228367,2019,3,True
Power Trip,J. Cole Featuring Miguel,0.667,0.61,C#/Db,-7.054,0.217,0.322,0.426,0.465,99.991,241160,2013,29,True
I Wanna Go,Britney Spears,0.696,0.546,F,-6.55,0.0414,0.00379,0.332,0.787,130.002,210267,2011,20,True
Shake,Jesse McCartney,0.769,0.824,F#/Gb,-2.778,0.0621,0.0928,0.0275,0.938,150.02,188560,2011,12,True
Cuando Me Enamoro,Enrique Iglesias Featuring Juan Luis Guerra,0.821,0.819,C#/Db,-3.627,0.0272,0.0104,0.145,0.893,126.03,200347,2010,5,True
This Feeling,The Chainsmokers Featuring Kelsea Ballerini,0.575,0.571,C#/Db,-7.906,0.0439,0.0558,0.0912,0.449,105.049,197947,2019,20,True
Moolah,Young Greatness,0.773,0.56,A,-5.742,0.126,0.0258,0.328,0.26,128.091,204027,2016,9,True
Finally Found You,Enrique Iglesias Featuring Sammy Adams,0.622,0.881,F#/Gb,-4.871,0.0956,0.0109,0.348,0.664,127.958,220813,2012,14,True
If It's Love,Train,0.628,0.917,F#/Gb,-3.489,0.144,0.0108,0.306,0.638,94.988,239040,2010,20,True
Most Girls,Hailee Steinfeld,0.756,0.572,A,-7.019,0.0763,0.0478,0.0853,0.417,102.986,204400,2017,16,True
She Won't Be Lonely Long,Clay Walker,0.635,0.758,G,-5.772,0.0243,0.00643,0.229,0.322,113.002,209253,2010,18,True
I Would Die 4 U,Prince And The Revolution,0.731,0.75,D,-10.457,0.0321,0.0862,0.202,0.639,135.406,178987,2016,16,True
Toothbrush,DNCE,0.554,0.786,G,-5.837,0.132,0.122,0.468,0.823,104.957,231813,2016,10,True
MIC Drop,BTS Featuring Desiigner,0.606,0.848,B,-3.952,0.184,0.0114,0.206,0.54,170.01,307676,2018,10,True
Make It Rain,Matt McAndrew,0.467,0.41,G#/Ab,-6.826,0.0259,0.152,0.143,0.382,100.504,216452,2014,1,True
Backroad Song,Granger Smith,0.488,0.833,B,-6.571,0.0437,0.0352,0.34,0.751,174.006,236787,2016,16,True
Yes Indeed,Lil Baby & Drake,0.964,0.346,F,-9.309,0.53,0.035,0.108,0.562,119.958,142273,2018,29,True
Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",0.412,0.548,A#/Bb,-6.981,0.243,0.0173,0.181,0.176,81.293,325615,2017,20,True
Flex (Ooh Ooh Ooh),Rich Homie Quan,0.676,0.615,F#/Gb,-7.534,0.0496,0.0384,0.341,0.883,163.993,176675,2015,27,True
Prayed For You,Matt Stell,0.6,0.698,A,-5.86,0.0355,0.0724,0.113,0.57,140.032,210373,2019,20,True
Come Thru,Summer Walker & Usher,0.679,0.728,F,-3.092,0.154,0.159,0.107,0.46,152.001,181013,2020,19,True
Good Good Night,Roscoe Dash,0.645,0.958,A#/Bb,-3.872,0.286,0.133,0.327,0.834,160.084,205053,2012,4,True
Time Of Our Lives,Pitbull & Ne-Yo,0.72,0.802,C#/Db,-5.797,0.0582,0.0921,0.694,0.723,124.043,229360,2015,27,True
New Romantics,Taylor Swift,0.633,0.889,F,-5.87,0.0715,0.00463,0.0658,0.584,121.956,230467,2016,8,True
Galway Girl,Ed Sheeran,0.624,0.876,A,-3.374,0.1,0.0735,0.327,0.781,99.943,170827,2017,5,True
Sit Next To Me,Foster The People,0.638,0.738,F#/Gb,-4.976,0.0292,0.117,0.689,0.657,97.021,243147,2018,20,True
Glorious,Macklemore Featuring Skylar Grey,0.731,0.794,C,-5.126,0.0522,0.0323,0.112,0.356,139.994,220454,2017,19,True
Girls Need Love,Summer Walker X Drake,0.656,0.432,F#/Gb,-9.481,0.217,0.443,0.132,0.0897,97.022,222374,2019,20,True
Goosebumps,Travis Scott,0.841,0.728,G,-3.37,0.0484,0.0847,0.149,0.43,130.049,243837,2020,35,True
Body Say,Demi Lovato,0.628,0.74,F,-4.836,0.0358,0.00415,0.277,0.257,86.983,193893,2016,1,True
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.786,0.808,G,-3.702,0.0882,0.0846,0.0822,0.609,105.027,301714,2020,18,True
Crash And Burn,Thomas Rhett,0.69,0.781,F,-5.101,0.0305,0.0873,0.164,0.841,130.02,190733,2015,20,True
The One That Got Away,Jake Owen,0.576,0.865,C,-3.288,0.0407,0.0343,0.252,0.535,119.913,194173,2013,20,True
Smile,Avril Lavigne,0.634,0.848,C#/Db,-3.843,0.047,0.00237,0.0681,0.647,105.055,209520,2011,7,True
Stupid Hoe,Nicki Minaj,0.879,0.83,G,-5.941,0.275,0.0289,0.204,0.719,100.014,196893,2012,5,True
Roar,Katy Perry,0.554,0.772,G,-4.821,0.0418,0.00487,0.354,0.455,179.984,223546,2014,35,True
F**kin Problems,"A$AP Rocky Featuring Drake, 2 Chainz & Kendrick Lamar",0.852,0.693,C#/Db,-6.87,0.274,0.024,0.11,0.66,95.967,233787,2013,27,True
I Got Nothin',Darius Rucker,0.554,0.621,A,-5.37,0.0325,0.169,0.086,0.257,147.798,204360,2011,10,True
Parachute,Chris Stapleton,0.642,0.762,F#/Gb,-7.411,0.0296,0.00967,0.182,0.605,113.038,253200,2017,5,True
Faded,Alan Walker,0.589,0.651,F#/Gb,-5.097,0.0306,0.0291,0.111,0.166,90.011,212627,2016,8,True
My Story,R. Kelly Featuring 2 Chainz,0.939,0.501,A,-5.476,0.0893,0.0297,0.214,0.763,120.045,266573,2013,1,True
Comfortable,K Camp,0.765,0.412,G,-8.932,0.0726,0.72,0.126,0.632,109.986,211573,2015,15,True
T-Shirt,Thomas Rhett,0.634,0.862,D,-5.337,0.0376,0.0287,0.0217,0.767,95.989,227693,2016,20,True
Eyes Open,Taylor Swift,0.598,0.724,G,-7.226,0.0344,0.00667,0.0839,0.299,137.116,244587,2012,13,True
What If I Never Get Over You,Lady Antebellum,0.576,0.724,C,-5.147,0.0274,0.016,0.107,0.34,93.029,206598,2020,21,True
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,0.613,0.681,G#/Ab,-3.089,0.0778,0.0287,0.126,0.619,97.621,204664,2017,21,True
For Free,DJ Khaled Featuring Drake,0.916,0.571,A#/Bb,-8.241,0.2,0.0173,0.153,0.498,103.521,183695,2016,20,True
Can't Feel My Face,The Weeknd,0.705,0.769,A,-5.526,0.0426,0.112,0.105,0.59,107.939,213520,2016,41,True
Good Thing,Sage The Gemini Featuring Nick Jonas,0.56,0.719,E,-6.243,0.109,0.0166,0.11,0.21,94.026,227120,2015,8,True
Did It Again,Lil Tecca,0.686,0.561,A#/Bb,-9.929,0.191,0.185,0.114,0.186,148.775,116240,2019,7,True
Stargazing,Travis Scott,0.487,0.789,G#/Ab,-3.69,0.044,0.00947,0.189,0.0564,150.007,270715,2018,8,True
Black And Yellow,Wiz Khalifa,0.684,0.834,D,-4.524,0.0675,0.0646,0.271,0.538,164.02,217667,2011,25,True
3,Britney Spears,0.697,0.709,F,-1.917,0.0455,0.0452,0.138,0.787,134.91,213173,2010,20,True
Right Above It,Lil Wayne Featuring Drake,0.376,0.841,D#/Eb,-4.348,0.356,0.0435,0.578,0.463,76.052,271947,2011,24,True
Both Of Us,B.o.B Featuring Taylor Swift,0.677,0.722,G,-7.088,0.0522,0.0213,0.207,0.0483,125.091,216120,2012,19,True
X,"ScHoolboy Q, 2 Chainz & Saudi",0.768,0.471,D,-8.406,0.259,0.0201,0.268,0.405,131.023,267427,2018,5,True
Better Dig Two,The Band Perry,0.649,0.665,G,-5.212,0.0457,0.408,0.0787,0.645,155.801,194680,2013,20,True
Gettin' You Home,Chris Young,0.639,0.678,G,-5.02,0.0278,0.44,0.221,0.531,106.966,212133,2010,20,True
Fancy,Iggy Azalea Featuring Charli XCX,0.912,0.716,A#/Bb,-4.141,0.0697,0.0904,0.0491,0.377,94.981,199938,2014,39,True
"Women Lie, Men Lie",Yo Gotti Featuring Lil Wayne,0.647,0.767,F#/Gb,-6.497,0.203,0.00417,0.103,0.537,157.925,216773,2010,7,True
She Twerkin,Ca$h Out,0.837,0.762,D,-4.073,0.0508,0.000644,0.113,0.334,142.009,172467,2014,3,True
Gyalchester,Drake,0.877,0.391,C#/Db,-8.196,0.063,0.0317,0.0945,0.122,131.018,189230,2017,11,True
Mmm Yeah,Austin Mahone Featuring Pitbull,0.712,0.922,F#/Gb,-3.902,0.0411,0.00266,0.268,0.976,125.984,231625,2014,15,True
Heartache On The Dance Floor,Jon Pardi,0.596,0.834,A,-4.308,0.0474,0.0563,0.0866,0.618,116.0,205200,2017,18,True
I Can Transform Ya,Chris Brown Featuring Lil Wayne & Swizz Beatz,0.541,0.953,F,-4.229,0.107,0.048,0.192,0.856,111.378,228640,2010,19,True
Perfume,Britney Spears,0.39,0.557,D#/Eb,-6.344,0.0521,0.452,0.125,0.317,79.34,239973,2014,6,True
Cashin' Out,Ca$h Out,0.831,0.665,C#/Db,-3.627,0.0711,0.149,0.0636,0.663,129.989,238760,2012,20,True
We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,0.728,0.563,C#/Db,-8.053,0.134,0.621,0.179,0.352,100.017,217707,2016,24,True
Who Booty,Jonn Hart Featuring IamSU!,0.686,0.541,E,-6.643,0.0356,0.0971,0.423,0.237,96.965,189613,2013,15,True
Redneck Crazy,Tyler Farr,0.487,0.667,G,-4.216,0.0309,0.153,0.161,0.463,145.854,216040,2013,20,True
Powerglide,Rae Sremmurd & Juicy J,0.713,0.831,C#/Db,-4.75,0.15,0.0168,0.118,0.584,173.948,332301,2018,17,True
If I Can't Have You,Shawn Mendes,0.692,0.809,D,-4.198,0.0602,0.524,0.147,0.864,123.911,190800,2019,23,True
Don't Tell 'Em,Jeremih Featuring YG,0.856,0.527,D,-5.225,0.0997,0.392,0.11,0.386,98.052,266840,2015,31,True
Notice Me,Migos Featuring Post Malone,0.793,0.344,F#/Gb,-9.757,0.357,0.112,0.15,0.45,166.105,233880,2018,5,True
Beneath Your Beautiful,Labrinth Featuring Emeli Sande,0.558,0.522,D,-5.857,0.036,0.228,0.104,0.228,83.977,271813,2013,14,True
Drunk On A Plane,Dierks Bentley,0.423,0.73,A,-5.566,0.032,0.00495,0.238,0.66,205.972,254467,2014,20,True
Overdose,YoungBoy Never Broke Again,0.809,0.845,A#/Bb,-5.843,0.352,0.224,0.638,0.67,90.015,176990,2018,9,True
Happy Little Pill,Troye Sivan,0.567,0.593,E,-7.127,0.0375,0.000848,0.114,0.0398,91.703,224874,2014,1,True
Riptide,Vance Joy,0.484,0.731,C#/Db,-6.694,0.0379,0.431,0.151,0.51,101.654,204280,2015,44,True
What We Ain't Got,Jake Owen,0.537,0.257,A,-10.447,0.0344,0.952,0.0899,0.169,127.981,218787,2015,11,True
Africa,Weezer,0.534,0.784,G#/Ab,-3.59,0.0339,0.205,0.106,0.6,92.147,238627,2018,15,True
Staring At The Sky,XXXTENTACION,0.557,0.338,F,-9.892,0.0257,0.134,0.14,0.689,140.935,85124,2018,1,True
Knockin' Boots,Luke Bryan,0.739,0.682,D,-3.728,0.205,0.129,0.328,0.634,131.983,199382,2019,22,True
All On Me,Devin Dawson,0.634,0.668,F,-5.488,0.0291,0.14,0.216,0.635,80.989,224627,2018,20,True
Better,Khalid,0.596,0.552,C,-10.278,0.097,0.0765,0.104,0.112,97.949,229320,2019,48,True
X,Nicky Jam x J Balvin,0.594,0.749,A,-5.298,0.056,0.0338,0.3,0.694,179.968,172854,2018,21,True
Every Little Thing,Russell Dickerson,0.638,0.854,C#/Db,-4.664,0.11,0.216,0.0357,0.859,93.869,190640,2019,12,True
Heartbeat,The Fray,0.458,0.821,A,-5.076,0.0334,0.000594,0.161,0.323,144.46,220693,2012,18,True
INTRO,DaBaby,0.862,0.685,C,-7.699,0.242,0.0342,0.204,0.672,100.024,172800,2019,6,True
King Of Anything,Sara Bareilles,0.676,0.762,C#/Db,-4.172,0.0351,0.461,0.0574,0.81,119.003,207493,2010,22,True
Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,0.436,0.61,A,-5.685,0.134,0.00171,0.217,0.0972,141.951,219773,2011,2,True
Sorry Not Sorry,Bryson Tiller,0.664,0.608,C#/Db,-6.093,0.214,0.0477,0.225,0.262,97.933,200760,2016,15,True
No Love,August Alsina,0.462,0.615,C,-7.982,0.153,0.00543,0.856,0.344,130.967,276080,2015,18,True
We Back,Jason Aldean,0.433,0.928,E,-5.117,0.0512,0.0135,0.32,0.552,155.938,197160,2020,16,True
Young Forever,Jay-Z + Mr. Hudson,0.637,0.69,A,-3.214,0.0693,0.417,0.211,0.103,140.329,253907,2010,25,True
Beautiful Trauma,P!nk,0.412,0.619,G,-6.39,0.0725,0.0868,0.4,0.234,95.977,250053,2018,15,True
Evacuate The Dancefloor,Cascada,0.76,0.694,C,-5.856,0.0458,0.0195,0.29,0.9,127.009,206307,2010,26,True
Sativa,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,0.741,0.61,F#/Gb,-7.34,0.0512,0.315,0.534,0.72,125.99,276960,2018,16,True
Kick The Dust Up,Luke Bryan,0.597,0.86,C#/Db,-2.315,0.0461,0.196,0.087,0.818,172.064,190587,2015,20,True
Kissin U,Miranda Cosgrove,0.624,0.86,C,-3.129,0.043,0.0119,0.0598,0.521,110.018,199693,2010,15,True
Champagne Life,Ne-Yo,0.616,0.741,G,-4.155,0.131,0.143,0.347,0.593,193.069,323933,2010,8,True
Latch,Disclosure Featuring Sam Smith,0.729,0.735,C#/Db,-5.455,0.0919,0.0178,0.089,0.544,121.986,255867,2014,33,True
Gypsy,Shakira,0.763,0.758,F#/Gb,-5.106,0.0576,0.64,0.0706,0.515,92.727,198827,2010,3,True
Kyoto,Skrillex Featuring Sirah,0.605,0.92,E,-2.298,0.0713,0.0012,0.483,0.219,174.974,200787,2012,4,True
My Girl,Dylan Scott,0.652,0.719,C#/Db,-7.251,0.033,0.0353,0.108,0.24,94.969,197640,2017,20,True
Dirt On My Boots,Jon Pardi,0.683,0.796,B,-4.179,0.0285,0.111,0.197,0.531,90.031,201893,2017,20,True
Difference (Interlude),XXXTENTACION,0.593,0.0668,B,-15.268,0.0722,0.949,0.194,0.19,102.456,76974,2018,1,True
Last Shot,Kip Moore,0.487,0.859,E,-4.403,0.0488,0.00204,0.322,0.377,148.037,228480,2019,8,True
Promises,Calvin Harris & Sam Smith,0.781,0.768,B,-5.991,0.0394,0.0119,0.325,0.486,123.07,213309,2018,12,True
Halo,Jordan Smith,0.286,0.451,F#/Gb,-6.01,0.0322,0.864,0.133,0.194,60.461,228240,2015,1,True
KOD,J. Cole,0.831,0.782,C,-6.274,0.15,0.21,0.113,0.199,141.869,191437,2018,12,True
Watch,Travis Scott Featuring Lil Uzi Vert & Kanye West,0.71,0.729,B,-7.01,0.219,0.043,0.224,0.55,165.899,292067,2018,5,True
Privilege,The Weeknd,0.404,0.564,B,-7.013,0.0344,0.915,0.134,0.371,93.631,170573,2018,1,True
My Hitta,YG Featuring Jeezy & Rich Homie Quan,0.764,0.504,A#/Bb,-6.781,0.106,0.135,0.143,0.678,85.545,236093,2014,28,True
Winner,Jamie Foxx Featuring Justin Timberlake & T .I.,0.788,0.613,C#/Db,-8.539,0.25,0.00914,0.137,0.648,89.985,244347,2010,11,True
Gonna Know We Were Here,Jason Aldean,0.447,0.896,A,-5.57,0.173,0.0339,0.882,0.533,173.852,224067,2016,16,True
Bugatti,Ace Hood Featuring Future & Rick Ross,0.6,0.592,C#/Db,-4.947,0.0545,0.0191,0.0955,0.0663,130.205,269267,2013,20,True
Gotta Have It,Jay Z Kanye West,0.74,0.574,E,-6.938,0.245,0.411,0.262,0.33,149.762,140747,2012,11,True
Right Hand,Drake,0.915,0.301,D,-7.657,0.237,0.117,0.089,0.351,100.519,190595,2016,19,True
Old School Love,Lupe Fiasco Featuring Ed Sheeran,0.701,0.781,F,-8.493,0.134,0.0908,0.358,0.459,86.006,273904,2014,5,True
Pray For You,Jaron And The Long Road To Love,0.4,0.635,A#/Bb,-5.787,0.0436,0.612,0.149,0.395,139.649,190240,2010,20,True
Strip Me,Natasha Bedingfield,0.568,0.78,G,-5.365,0.0854,0.222,0.426,0.529,159.947,209400,2010,4,True
Earned It (Fifty Shades Of Grey),The Weeknd,0.647,0.291,D,-8.275,0.0363,0.408,0.0771,0.4,119.839,277680,2015,43,True
Too Good,Drake Featuring Rihanna,0.793,0.653,G,-7.839,0.103,0.0484,0.1,0.393,117.993,263373,2016,29,True
First Day Out,Kodak Black,0.806,0.557,D,-6.633,0.114,0.405,0.0838,0.504,140.011,180000,2017,1,True
All Of The Lights,Kanye West,0.541,0.803,C#/Db,-3.284,0.0738,0.0796,0.176,0.221,142.135,299613,2011,25,True
Love Wins,Carrie Underwood,0.523,0.865,G,-4.697,0.0989,0.0112,0.153,0.325,135.115,228640,2019,10,True
Do I Make You Wanna,Billy Currington,0.553,0.747,A,-5.432,0.0279,0.106,0.154,0.521,90.012,234307,2017,19,True
A Light That Never Comes,Linkin Park X Steve Aoki,0.687,0.871,C,-5.531,0.0689,0.00225,0.134,0.539,115.0,229439,2013,1,True
Don't Wake Me Up,Chris Brown,0.602,0.691,G,-5.197,0.051,0.0548,0.144,0.206,127.967,222307,2013,28,True
Crawl,Chris Brown,0.41,0.743,F,-6.356,0.0591,0.0416,0.113,0.417,176.048,236253,2010,9,True
Drink To That All Night,Jerrod Niemann,0.639,0.846,A,-6.184,0.0439,0.0325,0.116,0.475,115.965,224813,2014,20,True
"Sit Still, Look Pretty",Daya,0.657,0.739,D,-4.081,0.274,0.141,0.178,0.543,181.994,202221,2016,24,True
Bleed Red,Ronnie Dunn,0.487,0.668,A#/Bb,-4.251,0.0321,0.346,0.107,0.184,90.083,229840,2011,18,True
Mean,Taylor Swift,0.568,0.761,E,-3.987,0.0459,0.452,0.217,0.789,163.974,237733,2011,20,True
Say Amen (Saturday Night),Panic! At The Disco,0.491,0.867,F#/Gb,-2.313,0.103,0.167,0.458,0.602,167.965,189187,2018,3,True
L.A.LOVE (la la),Fergie,0.509,0.482,G,-6.965,0.176,0.0186,0.238,0.301,101.042,211512,2015,18,True
Don't Let Me Fall,B.o.B,0.543,0.73,C#/Db,-6.086,0.0384,0.00631,0.213,0.267,150.187,275387,2010,1,True
Lucky You,Eminem Featuring Joyner Lucas,0.876,0.786,A#/Bb,-4.884,0.306,0.0627,0.127,0.575,153.068,244679,2019,14,True
Sail,AWOLNATION,0.825,0.435,C#/Db,-9.582,0.0568,0.452,0.0953,0.243,119.038,259102,2014,79,True
Losing Sleep,Chris Young,0.584,0.621,C#/Db,-5.703,0.0443,0.0715,0.389,0.634,92.003,178253,2018,20,True
I'm Not The Only One,Sam Smith,0.575,0.192,C#/Db,-17.514,0.0573,0.992,0.113,0.417,141.861,181826,2015,37,True
How Many Times,"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",0.798,0.704,A#/Bb,-4.317,0.199,0.0937,0.308,0.867,116.016,263980,2015,15,True
Came Here To Forget,Blake Shelton,0.613,0.667,C#/Db,-6.874,0.029,0.356,0.111,0.481,130.023,220413,2016,19,True
Madness,Muse,0.502,0.417,A#/Bb,-7.665,0.0718,0.127,0.106,0.218,180.301,281040,2013,29,True
Either Way,Chris Stapleton,0.655,0.0645,E,-14.765,0.0429,0.854,0.107,0.278,129.399,248053,2017,2,True
4:44,JAY-Z,0.261,0.852,A,-4.965,0.158,0.139,0.477,0.431,177.997,284493,2017,2,True
