track,artist,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,year,weeks-on-board,charted
1812 (Vf),Julien,0.682,0.8009999999999999,A#/Bb,-8.096,0.0335,0.0137,0.128,0.89,132.03,264546.0,2009.0,0,False
Soy nacido en Mexicali (En Vivo),El Komander,0.521,0.69,A#/Bb,-8.934,0.6629999999999999,0.593,0.0754,0.861,174.671,182648.0,2006.0,0,False
Goodbye,Miley Cyrus,0.357,0.6970000000000001,F#/Gb,-4.746,0.0307,0.0055299999999999,0.155,0.197,174.891,230827.0,2008.0,0,False
I Believe,TVXQ!,0.621,0.617,B,-5.702000000000001,0.0327,0.468,0.13,0.391,129.887,291693.0,2004.0,0,False
Projekt Tantalus - Teil 1,Team Xtreme,0.581,0.61,C#/Db,-11.529000000000002,0.573,0.0405,0.378,0.389,81.186,195427.0,2008.0,0,False
Music Monks (The See(e)dy Monks),Seeed,0.857,0.877,E,-3.803,0.269,0.0768,0.0855,0.813,93.028,205000.0,2005.0,0,False
Barely Evil,RQM,0.768,0.7090000000000001,F#/Gb,-5.144,0.179,0.017,0.0493,0.757,121.048,208605.0,2009.0,0,False
125 B - Feuermond: Der Pfad der Täuschung - Teil 34,Die drei ???,0.522,0.637,D,-10.694,0.942,0.411,0.635,0.281,158.953,100640.0,2008.0,0,False
Forbidden Night - Estigma Remix,Xgenic,0.529,0.998,C#/Db,-7.762,0.0618,0.0062,0.348,0.447,139.997,534867.0,2009.0,0,False
Kana'i Aupuni,Israel Kamakawiwo'ole,0.579,0.277,D,-15.542,0.0306,0.897,0.106,0.7879999999999999,154.162,186027.0,2008.0,0,False
Skit- Dear Lord,Q.G,0.407,0.447,F#/Gb,-16.455,0.523,0.7390000000000001,0.177,0.345,175.69099999999997,56613.0,2005.0,0,False
Kiss Me,New Found Glory,0.546,0.906,D,-3.354,0.0407,0.00101,0.259,0.61,111.971,175229.0,2007.0,0,False
La Ricotta,Lu Colombo,0.8340000000000001,0.281,E,-11.412,0.062,0.778,0.123,0.516,116.014,219067.0,2007.0,0,False
"Folge 14: Die Blutbaronin, Kapitel 41",Gruselkabinett,0.626,0.498,G#/Ab,-13.361,0.764,0.614,0.141,0.5870000000000001,95.341,86867.0,2006.0,0,False
Ipower - Rob Mayth Remix Edit,Rob Mayth,0.6759999999999999,0.924,A,-5.964,0.0838,0.0028,0.193,0.599,141.07299999999995,216253.0,2008.0,0,False
Wjazd,Noconcreto,0.61,0.591,A#/Bb,-11.655,0.162,0.00161,0.444,0.68,95.052,42547.0,2004.0,0,False
In Da Club,Lil Jon & The East Side Boyz,0.782,0.718,C#/Db,-4.277,0.111,0.00834,0.163,0.6409999999999999,104.067,269920.0,2004.0,0,False
"Flute Sonata No. 273 in G Major, QV 1:109: I. Presto ma fiero",Johann Joachim Quantz,0.421,0.192,F#/Gb,-18.385,0.0382,0.8740000000000001,0.143,0.581,144.82399999999996,185667.0,2009.0,0,False
The Way You Lived,CKY,0.284,0.944,A,-4.947,0.0508,3.68e-05,0.211,0.688,137.352,230667.0,2005.0,0,False
Psycho Football (XFL Football League),Klank,0.5529999999999999,0.967,G#/Ab,-6.409,0.0521,0.0202,0.22,0.813,159.882,89680.0,2007.0,0,False
Enta Eih,Nancy Ajram,0.736,0.753,D,-4.671,0.0302,0.0477,0.0725,0.732,135.996,305372.0,2004.0,0,False
We Gon Buck - Lake - Feat. Cnn & Cormega,Queensbridge Finest,0.488,0.708,E,-9.459,0.331,0.226,0.0564,0.5920000000000001,95.944,295933.0,2004.0,0,False
Alev Alev,Feridun Düzağaç,0.445,0.271,C#/Db,-12.963,0.0334,0.185,0.202,0.113,132.918,256917.0,2004.0,0,False
Rim ttan reson,Edvard Persson,0.754,0.473,G,-7.09,0.0545,0.977,0.148,0.841,91.7,186240.0,2005.0,0,False
Estoy Más Soloh Que Ayer Pero Menos Que Mañana,PXNDX,0.644,0.892,D#/Eb,-6.127999999999999,0.0655,0.0189,0.0312,0.598,106.024,181173.0,2006.0,0,False
"Poštar U Finalu, Jaro U Kanalu",Nervozni Postar,0.5479999999999999,0.8079999999999999,A,-6.407,0.0588,0.424,0.316,0.848,125.563,264107.0,2009.0,0,False
Uciekaj,Doniu,0.764,0.762,E,-8.062000000000001,0.0883,0.0945,0.125,0.526,90.02600000000002,240040.0,2006.0,0,False
P.m.s Con Zqualomc,Muthahupa,0.597,0.858,E,-6.08,0.112,0.148,0.16,0.941,96.896,210000.0,2009.0,0,False
Dva zivota,Crni,0.723,0.6990000000000001,F,-3.975,0.036,0.195,0.101,0.7190000000000001,90.898,189360.0,2003.0,0,False
Nowe szanse,Liber,0.672,0.743,B,-7.306,0.0405,0.0717,0.102,0.684,114.975,236200.0,2008.0,0,False
Gruß an Böhmen,Die Egerländer Musikanten,0.596,0.434,G#/Ab,-8.41,0.0318,0.948,0.233,0.556,127.067,176800.0,2001.0,0,False
Jimmy,M.I.A.,0.6890000000000001,0.807,F#/Gb,-4.551,0.0318,0.00258,0.0971,0.8220000000000001,124.278,209213.0,2007.0,0,False
Das Urteil,Kool Savas,0.5660000000000001,0.835,D,-3.974,0.358,0.242,0.176,0.488,87.63600000000002,311813.0,2009.0,0,False
PW 019 - Teil 22,Point Whitmark,0.595,0.278,C#/Db,-15.88,0.556,0.253,0.102,0.428,104.882,83387.0,2007.0,0,False
Cause an Effect,N'fa Jones,0.8370000000000001,0.737,G#/Ab,-6.638999999999999,0.396,0.135,0.316,0.74,101.448,210987.0,2006.0,0,False
Le Rock,S3RL,0.418,0.996,A#/Bb,-4.6,0.12,0.000284,0.152,0.198,175.00099999999995,323709.0,2007.0,0,False
"Cortez, The Killer - Live",Dave Matthews Band,0.509,0.632,E,-7.144,0.0341,0.173,0.995,0.348,113.91,652707.0,2003.0,0,False
"Das letzte Ritual - Island-Krimi, Kapitel 46",Yrsa Sigurðardóttir,0.626,0.335,D#/Eb,-10.146,0.937,0.722,0.204,0.324,170.465,214309.0,2005.0,0,False
Vges Sto Balkoni Na Dis - In_Vox Remix,Ilias Makridis,0.377,0.5579999999999999,F,-8.073,0.0405,0.295,0.107,0.36,130.019,198707.0,2003.0,0,False
Pray,King's X,0.5760000000000001,0.61,G#/Ab,-5.487,0.0277,0.000364,0.626,0.753,98.015,255307.0,2008.0,0,False
De Syv Folene,HKH Prinsesse Martha Louise,0.708,0.138,C,-12.988,0.878,0.755,0.1689999999999999,0.308,87.757,1169307.0,2002.0,0,False
Miałem to rzucić,Małpa,0.7240000000000001,0.68,C,-4.6560000000000015,0.153,0.00493,0.204,0.698,93.01,153162.0,2009.0,0,False
Girl's Got a Brand New Toy,T.X.T.,0.6629999999999999,0.8059999999999999,G,-5.996,0.0682,0.208,0.0715,0.769,100.928,189200.0,2009.0,0,False
I Need a Rhythm 2001,PPK,0.586,0.902,F,-6.586,0.0531,0.0136,0.0981,0.664,138.995,326067.0,2002.0,0,False
I Don't Want To Miss A Thing,New Found Glory,0.374,0.976,A,-4.577,0.0627,0.00291,0.379,0.193,97.32,150544.0,2000.0,0,False
Ray Nox,Schneider TM,0.7929999999999999,0.701,G#/Ab,-12.271,0.046,0.317,0.111,0.218,104.811,262747.0,2000.0,0,False
Clive the Runner,Bobby Hughes Combination,0.872,0.8029999999999999,F,-10.007,0.0407,0.036,0.0544,0.961,129.786,286813.0,2002.0,0,False
Get Low Remix,Elephant Man,0.503,0.638,C#/Db,-5.851,0.132,0.0312,0.122,0.196,108.322,311600.0,2003.0,0,False
Tabula Rasa Pt. II,Freundeskreis,0.736,0.655,F#/Gb,-8.832,0.294,0.289,0.246,0.851,178.93599999999995,294027.0,2000.0,0,False
In Zaire 21ct. Version,Johnny Wakelin,0.655,0.7170000000000001,D,-14.364,0.0469,0.409,0.326,0.457,99.967,201587.0,2006.0,0,False
It's Alright,MxPx,0.5379999999999999,0.884,G,-5.3820000000000014,0.0606,0.0612,0.0815,0.737,143.055,180960.0,2003.0,0,False
Iha Kapote Mia Agapi,Kostas Karafotis,0.7040000000000001,0.439,D,-9.36,0.0362,0.5429999999999999,0.0959,0.425,111.897,210613.0,2006.0,0,False
Hum Ko Bulana Ya,Alhajj Muhammad Owais Raza Qadri,0.6920000000000001,0.679,D,-4.803999999999999,0.0324,0.77,0.39,0.8109999999999999,84.99,689411.0,2006.0,0,False
N.F.L. (Nice Fucking Life - Efilgnikcufecin),Anthrax,0.366,0.989,D,-4.337,0.0712,0.0001419999999999,0.122,0.0669,102.798,357507.0,2004.0,0,False
Svetlo crveno,Sanja Djordjevic,0.752,0.912,A#/Bb,-2.983,0.0536,0.145,0.201,0.805,122.955,171053.0,2008.0,0,False
Zčervená,Jiří Jelínek,0.383,0.767,A#/Bb,-4.489,0.0446,0.248,0.339,0.625,108.86,182267.0,2008.0,0,False
Felicidad,"Victor Yturbe ""El Piruli""",0.639,0.225,A,-11.755999999999998,0.0327,0.956,0.15,0.579,123.548,186053.0,2001.0,0,False
The Doberman - Live from XFM,Kasabian,0.155,0.855,A,-5.947,0.0815,0.00488,0.691,0.133,95.314,352227.0,2006.0,0,False
Die Welt steht still,Yvonne Catterfeld,0.632,0.481,C#/Db,-9.978,0.0326,0.0176,0.107,0.451,81.98700000000002,261840.0,2003.0,0,False
"Symphony No.2 in C minor - ""Resurrection"" / 3rd Movement - (Scherzo): (Bassoon & violas)",Gustav Mahler,0.181,0.0273,A#/Bb,-32.227,0.0376,0.969,0.21,0.614,83.61,49560.0,2003.0,0,False
If - Bonus Track,Kenn Starr,0.893,0.747,A,-4.47,0.0884,0.0951,0.0976,0.86,92.029,256053.0,2006.0,0,False
GMZ ist da,Grüne Medizin,0.833,0.861,E,-4.398,0.259,0.00514,0.0764,0.7659999999999999,161.92,215093.0,2008.0,0,False
내 여자친구가 되어줄래?,TVXQ!,0.67,0.68,G,-3.875,0.0295,0.546,0.229,0.552,100.534,223533.0,2004.0,0,False
Твою мать,1.Kla$,0.8170000000000001,0.8640000000000001,C#/Db,-4.3210000000000015,0.304,0.0822,0.163,0.348,105.091,204396.0,2007.0,0,False
Bir de Bana Sor,Erol Evgin,0.594,0.524,E,-7.933,0.0748,0.531,0.118,0.695,114.224,193667.0,2006.0,0,False
Meet Your Master - the faint,Nine Inch Nails,0.8009999999999999,0.669,C#/Db,-4.915,0.0619,0.0113,0.0687,0.69,109.97,214520.0,2007.0,0,False
PW 001 - Teil 42,Point Whitmark,0.696,0.449,A,-11.508,0.957,0.732,0.364,0.37,66.718,59480.0,2001.0,0,False
La Torta Rica,José Luis D.F.,0.662,0.732,A,-6.505,0.032,0.8170000000000001,0.532,0.906,133.339,127057.0,2000.0,0,False
Kapitel 24: Das Dschungelbuch 2,Disney - Das Dschungelbuch,0.71,0.545,F,-13.555,0.944,0.506,0.381,0.579,129.481,86613.0,2003.0,0,False
"Concierto En La Menor Op 54, Para Piano Y Orquesta - Intermezzo - Andantino Grac",Martha Argerich,0.411,0.0281,F,-27.768,0.0353,0.993,0.149,0.121,69.209,303882.0,2005.0,0,False
Wer schön sein will muss leiden,OOMPH!,0.622,0.894,F#/Gb,-2.552,0.0312,0.00652,0.068,0.818,108.025,183623.0,2008.0,0,False
Back In The Saddle Again - 78rpm Version,Gene Autry,0.774,0.211,C,-14.243,0.0374,0.972,0.433,0.961,113.208,155533.0,2008.0,0,False
Perfect Gentleman - Radio Edit,Wyclef Jean,0.7979999999999999,0.8029999999999999,C,-8.62,0.309,0.143,0.215,0.696,68.0,197427.0,2001.0,0,False
PW 003 - Teil 12,Point Whitmark,0.705,0.657,C,-12.834,0.95,0.6990000000000001,0.6779999999999999,0.471,85.07600000000002,88773.0,2001.0,0,False
Kapitel 129 - Artemis Fowl - Die Rache,Eoin Colfer,0.713,0.327,F#/Gb,-12.987,0.943,0.425,0.318,0.624,81.925,137340.0,2008.0,0,False
Zlatne Strune,Halid Bešlić,0.385,0.846,F,-6.102,0.0693,0.132,0.845,0.557,121.442,244347.0,2009.0,0,False
Work,RJD2,0.752,0.596,F,-8.054,0.053,0.0688,0.0995,0.454,82.71799999999998,221267.0,2002.0,0,False
Breakdown,The Buff Medways,0.239,0.921,A,-4.391,0.198,0.0164,0.295,0.475,179.259,116187.0,2007.0,0,False
Kflex,Shudoshi,0.83,0.103,C,-24.53,0.284,0.0684,0.0888,0.0388,95.215,68560.0,2003.0,0,False
Nie Wierz Nigdy Kobiecie,Jacek Stachursky,0.5820000000000001,0.841,G,-5.012,0.0293,0.00804,0.269,0.484,140.94799999999995,285800.0,2008.0,0,False
"Double Trouble - 2003 - Live At Amsouth Amphitheatre, TN",Lynyrd Skynyrd,0.339,0.818,C#/Db,-9.249,0.0428,0.00287,0.27,0.93,192.042,106360.0,2004.0,0,False
Cash Rules.,Qx3rd,0.6990000000000001,0.696,C#/Db,-8.863999999999997,0.187,0.6409999999999999,0.101,0.7070000000000001,89.956,213368.0,2009.0,0,False
Zjenico Oka Moga,Hari Mata Hari,0.7979999999999999,0.882,D,-6.4860000000000015,0.053,0.0127,0.373,0.8,110.983,259840.0,2006.0,0,False
O Menino da Porteira,0rquestra Filarmônica da Violas,0.484,0.344,G,-10.852,0.0531,0.897,0.062,0.5579999999999999,107.363,187920.0,2004.0,0,False
Hiljadu truba,Vesna Zmijanac,0.633,0.89,F#/Gb,-6.527,0.153,0.0917,0.0989,0.733,147.895,222960.0,2003.0,0,False
"Wo die Zitronen blüh'n, Walzer, Op. 364",Johann Strauss II,0.227,0.138,G,-20.435,0.0398,0.962,0.7020000000000001,0.101,95.243,544973.0,2007.0,0,False
Ben - 2003 Live Edit,Michael Jackson,0.445,0.555,D,-4.865,0.0297,0.617,0.777,0.237,130.372,178227.0,2003.0,0,False
"Das glühende Grab - Island-Krimi, Kapitel 3",Yrsa Sigurðardóttir,0.626,0.238,D#/Eb,-21.484,0.962,0.611,0.14,0.271,169.679,339951.0,2007.0,0,False
Serviço Público,Valete feat. Selma Uamusse & DJ Stik Up,0.583,0.7390000000000001,A,-3.938,0.442,0.0967,0.0878,0.579,92.262,205867.0,2006.0,0,False
"Symphony No. 4 in A Major, Op. 90, MWV N 16, ""Italian"": I. Allegro vivace",Felix Mendelssohn,0.233,0.133,A,-19.883,0.0384,0.852,0.0905,0.208,77.29899999999998,629480.0,2009.0,0,False
Why Go? (feat. Boy George),Faithless,0.255,0.363,B,-13.201,0.0782,0.794,0.138,0.213,193.375,237707.0,2004.0,0,False
In The Depths Of R'lyeh,Catacombs,0.062,0.6459999999999999,A,-7.013,0.066,0.000459,0.198,0.108,56.8,676722.0,2007.0,0,False
Eyes Like Yours (Ojos Así),Shakira,0.725,0.974,F#/Gb,-5.323,0.0526,0.2,0.159,0.727,127.054,236867.0,2001.0,0,False
Touch Me,Pritam,0.7879999999999999,0.86,F#/Gb,-5.988,0.048,0.264,0.0687,0.853,104.982,318067.0,2006.0,0,False
Fireworks,Beat!Beat!Beat!,0.655,0.7509999999999999,D#/Eb,-6.659,0.0408,0.0024,0.0916,0.7390000000000001,139.908,214240.0,2009.0,0,False
Lao Dou Mi Suo Qie (Fookhead Kay Mix) (Papa No K! (Fookhead Kay Mix)),MP4,0.7340000000000001,0.969,C,-3.407,0.0502,0.00126,0.359,0.7509999999999999,134.00799999999998,240067.0,2001.0,0,False
Nje Ezan të dyve na thërret,Adem Ramadani,0.441,0.228,A#/Bb,-10.214,0.0377,0.884,0.189,0.606,134.119,212010.0,2009.0,0,False
Contagion,A trois dans les WC,0.63,0.916,B,-3.591,0.0435,0.0856,0.177,0.466,99.066,266280.0,2007.0,0,False
Kapitel 12 - Artemis Fowl - Die Rache,Eoin Colfer,0.687,0.399,F#/Gb,-14.059,0.947,0.579,0.335,0.589,100.607,122080.0,2008.0,0,False
150 - Heiße Nächte im Dezember - Teil 23,TKKG,0.708,0.296,D,-18.834,0.718,0.467,0.321,0.647,126.794,88800.0,2006.0,0,False
115 - Auf tödlichem Kurs - Teil 22,Die drei ???,0.575,0.369,B,-18.16,0.907,0.418,0.539,0.588,123.036,106920.0,2004.0,0,False
The Story Has Just Begun,TVXQ!,0.629,0.639,E,-6.792000000000002,0.046,0.369,0.0917,0.517,92.118,253160.0,2006.0,0,False
Lgm. Di Bawah Sinar Bulan Purnama,Sundari Soekotjo,0.585,0.343,C,-9.453,0.0417,0.785,0.0952,0.46,118.43,253787.0,2007.0,0,False
Fgjka,Wohnout,0.71,0.7609999999999999,G#/Ab,-7.6629999999999985,0.118,0.0351,0.68,0.664,112.354,235893.0,2000.0,0,False
Relato I - No Es Track Musical,Colectivo Cantata Rock,0.585,0.157,B,-26.08,0.617,0.7,0.3229999999999999,0.386,83.13799999999998,169747.0,2008.0,0,False
Kabootar,Habib Qaderi,0.5579999999999999,0.831,F#/Gb,-7.7189999999999985,0.128,0.306,0.976,0.944,115.107,231573.0,2006.0,0,False
J'veux pas savoir pourquoi t'es là,Pépé et sa guitare,0.7240000000000001,0.8390000000000001,F#/Gb,-6.159,0.0621,0.0458,0.0847,0.607,99.264,219560.0,2007.0,0,False
Ein Mädchen wie du,Transit,0.589,0.324,G,-13.308,0.0352,0.262,0.348,0.3670000000000001,74.406,229645.0,2004.0,0,False
Kapitel 50 - Eden,Stanislaw Lem,0.6940000000000001,0.209,C#/Db,-20.361,0.95,0.306,0.182,0.794,64.72,160533.0,2005.0,0,False
Oye Como Va,Havana Mambo,0.8170000000000001,0.508,G,-9.741,0.0388,0.329,0.0476,0.97,122.053,225137.0,2008.0,0,False
Kapitel 05: Der Gnadenhof (Folge 29),Wendy,0.6659999999999999,0.439,G#/Ab,-18.38,0.953,0.775,0.389,0.605,115.622,97620.0,2000.0,0,False
Von,Sigur Rós,0.147,0.442,G,-8.684,0.0334,0.126,0.129,0.0344,137.834,555880.0,2007.0,0,False
Pame Gia Ypno Katerina,Giannis Poulopoulos,0.5710000000000001,0.679,C,-6.437,0.0309,0.23,0.32,0.7929999999999999,144.968,194227.0,2008.0,0,False
River Wide Ocean Deep,Fates Warning,0.621,0.512,F,-6.5470000000000015,0.0269,0.174,0.11,0.0546,110.017,369907.0,2004.0,0,False
Dragostea Din Tei - DJ Aligator & Cs-Jay Radio Edit,O-Zone,0.643,0.9,C,-7.016,0.0307,0.00139,0.0555,0.8390000000000001,137.977,215040.0,2003.0,0,False
Das Borodin-Gambit - Teil 10,Team Xtreme,0.6779999999999999,0.7929999999999999,D,-13.348,0.561,0.45,0.352,0.391,95.482,83507.0,2008.0,0,False
Đoản Xuân Ca,Huong Thuy,0.903,0.74,C,-5.792000000000002,0.0425,0.347,0.0808,0.812,119.995,229507.0,2006.0,0,False
My Sound (Cc.K Radio Edit),Commercial Club Crew,0.523,0.973,A,-6.693,0.074,0.0069,0.175,0.609,139.971,204000.0,2007.0,0,False
"Dear, Buzz Mqueen",Mani Spinx,0.72,0.479,G,-7.561,0.0398,0.43,0.0941,0.586,150.06,168000.0,2006.0,0,False
Con Tutto L'Amore Che Posso (with Laura Pausini & Stefano Di Battista) - Q.P.G.A. vrs,Claudio Baglioni,0.469,0.5870000000000001,B,-5.9270000000000005,0.0319,0.0845,0.379,0.401,144.006,295893.0,2009.0,0,False
Dance of the Blessed Spirits,Christoph Willibald Gluck,0.179,0.0676,F,-22.937,0.0444,0.972,0.148,0.125,74.374,435267.0,2002.0,0,False
Das letzte Streichholz,OOMPH!,0.585,0.947,C#/Db,-3.645,0.0353,0.00148,0.385,0.6920000000000001,103.013,211600.0,2006.0,0,False
"Magnificat primi toni, WV 14: IV. Versus IV",Dietrich Buxtehude,0.112,0.1,E,-28.097,0.0366,0.949,0.105,0.315,86.21799999999998,119080.0,2007.0,0,False
The Power Of Bhangra - SNAP! vs. Motivo,SNAP! & Motivo,0.723,0.91,B,-7.131,0.0505,0.0508,0.606,0.787,108.999,209187.0,2005.0,0,False
639 Hz Relationship Harmonization,Source Vibrations,0.0654,0.00536,C,-38.192,0.0392,0.988,0.127,0.028,71.138,419070.0,2009.0,0,False
Da Vogelfanga,Vilsleit'nmusi,0.445,0.228,D,-16.059,0.153,0.8440000000000001,0.0993,0.969,203.67,145787.0,2004.0,0,False
Beer Drinkers & Hell Raisers,ZZ Top,0.502,0.754,G,-8.565,0.0436,0.0017399999999999,0.157,0.595,133.34,203160.0,2004.0,0,False
It's On - Soundtrack,N.L.T.,0.845,0.659,C#/Db,-6.747000000000001,0.142,0.0559,0.145,0.621,104.953,236160.0,2007.0,0,False
Grbavica,Mladen Vojičić - Tifa,0.261,0.405,F,-19.119,0.0436,0.1689999999999999,0.114,0.342,98.327,312895.0,2005.0,0,False
HFS,Assault FYC,0.365,0.0056,C#/Db,-32.906,0.29,0.00135,0.116,0.19,63.81800000000001,2042547.0,2008.0,0,False
133 - Auf vier Pfoten zur Millionenbeute - Teil 25,TKKG,0.5870000000000001,0.468,G,-12.278,0.94,0.74,0.55,0.573,80.229,90640.0,2002.0,0,False
Jam Kehidupan,VG. Yerikho,0.32,0.511,C,-7.21,0.0294,0.594,0.366,0.251,73.126,348853.0,2009.0,0,False
Win In The Mountains - Bayern Torhymne,FC Heroes München,0.635,0.947,G#/Ab,-3.981,0.0345,0.0151,0.0596,0.923,135.011,223747.0,2008.0,0,False
Wild Boys,Mnemic,0.527,0.945,E,-5.2,0.111,1.75e-05,0.0915,0.283,115.655,301520.0,2004.0,0,False
"The ""In"" Crowd - Live At The Bohemian Caverns, Washington, D.C., 1965",Ramsey Lewis Trio,0.659,0.728,G,-12.39,0.105,0.465,0.954,0.659,142.461,350893.0,2007.0,0,False
Habibi,Melissa,0.8490000000000001,0.705,C,-7.691,0.115,0.191,0.0685,0.7509999999999999,98.005,210547.0,2008.0,0,False
Ostala si uvijek ista,Toše Proeski,0.49,0.547,D,-7.6110000000000015,0.0317,0.557,0.1,0.258,95.984,262240.0,2007.0,0,False
PW 002 - Teil 09,Point Whitmark,0.637,0.605,C,-12.788,0.905,0.785,0.838,0.76,129.684,77547.0,2001.0,0,False
Lo How A Rose E'er Blooming,Sting,0.299,0.1,F,-16.886,0.0394,0.935,0.0657,0.333,119.02,161640.0,2009.0,0,False
Wir haben verloren,Lotto King Karl,0.631,0.7859999999999999,G,-7.056,0.0289,0.121,0.547,0.779,120.064,214000.0,2001.0,0,False
Grievous and the Droids,John Williams,0.223,0.406,G#/Ab,-14.605,0.0417,0.525,0.245,0.124,155.52200000000005,207067.0,2005.0,0,False
PCH (Pacific Coast Highway),Jeff Lorber,0.6709999999999999,0.625,G,-11.528,0.0322,0.644,0.0877,0.8859999999999999,95.091,249827.0,2002.0,0,False
Ugly Dress,Jesse Woods,0.502,0.38,F#/Gb,-9.522,0.0337,0.6679999999999999,0.0931,0.813,80.357,149507.0,2009.0,0,False
"Ajj Din Chadheya (From ""Love Aaj Kal "")",Rahat Fateh Ali Khan,0.585,0.687,A,-4.553,0.0724,0.551,0.121,0.815,85.87100000000002,315013.0,2009.0,0,False
Kym pri mne spis,Pavol Habera,0.465,0.56,F,-7.727,0.0263,0.235,0.187,0.196,160.151,297467.0,2000.0,0,False
30 Minutes - Remix,t.A.T.u.,0.6679999999999999,0.562,G#/Ab,-8.638,0.0534,0.201,0.106,0.348,140.032,353813.0,2002.0,0,False
Flames Go Higher,Eagles Of Death Metal,0.7170000000000001,0.93,C,-4.526,0.0339,0.234,0.0817,0.946,94.533,173653.0,2004.0,0,False
Sauerland (Original-Version),Zoff,0.579,0.7020000000000001,G,-5.76,0.1639999999999999,0.0543,0.122,0.581,145.05100000000004,234613.0,2002.0,0,False
XWC,Syntheme,0.795,0.878,C#/Db,-7.809,0.0641,0.0124,0.0957,0.763,132.032,254573.0,2009.0,0,False
I Can Go the Distance,Feke Pál,0.28,0.462,D,-6.839,0.0303,0.5489999999999999,0.122,0.197,135.215,273373.0,2008.0,0,False
Rudebwoy,DJ Marky,0.589,0.997,A#/Bb,-3.706,0.104,0.000559,0.569,0.966,175.00099999999995,290747.0,2004.0,0,False
Tanz Schlampe,X-RX,0.6559999999999999,0.995,A,-4.592,0.052,6.87e-06,0.369,0.705,139.991,247920.0,2009.0,0,False
Far Away (CQ Remix Edit),Erik Vee,0.617,0.952,B,-6.549,0.0519,0.0195,0.101,0.621,141.912,205529.0,2008.0,0,False
Voyage voyage,Kate Ryan,0.555,0.945,G#/Ab,-3.466,0.0343,0.00093,0.344,0.258,129.96,187480.0,2008.0,0,False
Kapitel 2 - Artemis Fowl - Die Rache,Eoin Colfer,0.691,0.311,F#/Gb,-14.866,0.942,0.672,0.349,0.599,138.705,154340.0,2008.0,0,False
PW 013 - Teil 31,Point Whitmark,0.62,0.448,A,-16.684,0.65,0.522,0.0968,0.38,129.489,81253.0,2007.0,0,False
"Concerto in G Minor for 2 Cellos, Strings and Basso continuo, RV 531: I. Allegro",Antonio Vivaldi,0.441,0.221,F#/Gb,-19.833,0.0403,0.8490000000000001,0.404,0.5539999999999999,121.071,199320.0,2004.0,0,False
Gdy zostanę w życiu sam,Sumptuastic,0.655,0.623,F#/Gb,-9.195,0.194,0.0721,0.213,0.339,180.02200000000005,280080.0,2003.0,0,False
Hfx und die Zeit,Gris,0.8390000000000001,0.525,A#/Bb,-7.85,0.281,0.451,0.0868,0.618,110.332,244923.0,2009.0,0,False
Universum - Single Version,Ich + Ich,0.636,0.8,A#/Bb,-4.489,0.0393,0.0374,0.303,0.5539999999999999,155.958,228787.0,2009.0,0,False
Vh,Vacca,0.618,0.93,D,-4.743,0.227,0.0894,0.083,0.8340000000000001,180.032,161542.0,2004.0,0,False
Üzülmedim Ki,Azer Bülbül,0.314,0.634,A#/Bb,-6.296,0.0945,0.596,0.283,0.569,81.74600000000002,341525.0,2006.0,0,False
Miras sin ver,Ojos locos,0.609,0.92,G,-3.938,0.0466,0.127,0.407,0.731,146.914,251707.0,2005.0,0,False
133 - Auf vier Pfoten zur Millionenbeute - Teil 14,TKKG,0.667,0.424,G#/Ab,-14.445,0.942,0.62,0.373,0.727,92.335,87360.0,2002.0,0,False
Violin Beat 1,Jorge Quintero,0.774,0.387,A,-10.209,0.0548,0.00383,0.117,0.315,94.918,146026.0,2008.0,0,False
I'll Be Around,Daryl Hall,0.809,0.883,G,-4.07,0.0368,0.181,0.15,0.87,115.012,208507.0,2005.0,0,False
Tf Tf,PSH,0.6990000000000001,0.779,G,-12.282,0.151,0.0847,0.0956,0.916,87.865,165550.0,2006.0,0,False
Alle Menschen,X-RX,0.5589999999999999,0.978,A,-5.278,0.0618,6.69e-05,0.402,0.6809999999999999,140.059,230813.0,2009.0,0,False
Sometimes I Feel Strange,NQ,0.463,0.506,A,-17.899,0.106,0.9,0.205,0.0946,200.038,309200.0,2009.0,0,False
The Video Store,FM Static,0.327,0.905,G,-3.829,0.0758,0.00176,0.252,0.42,183.873,200760.0,2006.0,0,False
"Új magyar tánc, No. 12",Ferdinand Kauer,0.5579999999999999,0.236,D,-18.393,0.0915,0.865,0.079,0.136,127.294,67867.0,2009.0,0,False
Piraten Tanz,Willi Girmes,0.7859999999999999,0.98,G,-1.967,0.037,0.0238,0.0709,0.884,120.001,198103.0,2009.0,0,False
İçimdeki Ateş,Nurettin Rençber,0.296,0.623,G,-10.132,0.14,0.7090000000000001,0.0982,0.5670000000000001,67.806,317133.0,2006.0,0,False
Eteläisen Tähtitaivaan Kartoitus,CMX,0.401,0.237,A#/Bb,-14.407,0.0375,0.889,0.425,0.1369999999999999,127.765,216131.0,2005.0,0,False
En Slant Til Trikken Hjem,Nordre Sving,0.578,0.648,A,-7.854,0.0252,0.00261,0.111,0.684,107.787,246267.0,2006.0,0,False
El Ejida Tario,Pepe Tovar,0.6659999999999999,0.925,A#/Bb,-4.879,0.0625,0.228,0.915,0.7709999999999999,103.265,225827.0,2009.0,0,False
